c,sigma1,pi,piStar,y
120.0,2.234615189388319,0.963642059130117,0.94,-2.236931384043132
120.0,2.6367069446756317,0.9999988624236315,0.94,-6.533023764615274
114.0,2.428114452080137,0.9980936923152716,0.94,-3.6543951808072968
117.0,2.398280472476328,0.9968786205248527,0.94,3.6613171824470196
112.0,2.4414492853854792,0.9977028018834803,0.94,-3.5759324050949193
126.0,2.3429541637220845,0.9999969181357499,0.94,-5.905407862004462
110.0,2.5612781911674563,0.999388887444737,0.94,-5.404009107335682
122.0,1.9385481233308308,0.9404586509414681,0.93,2.174455456105722
115.0,2.4459109163341606,0.9675103917873604,0.94,-4.706034428045437
132.0,2.1560036053076805,0.9958006916463195,0.94,4.0399130712789155
120.0,2.2632150513002416,0.9920780839198702,0.94,3.282593211301634
114.0,2.344758612272051,0.9737721168422144,0.94,3.759064631218564
120.0,2.367367854205111,0.984788494719272,0.94,-3.9194728820572142
111.0,2.421471372254444,0.9799151218635282,0.94,-2.531552431663055
115.0,2.3722677157391105,0.9780262249868791,0.94,-3.2691420567008986
117.0,2.28236718416924,0.9445966394689523,0.94,3.1961876909749387
112.0,2.3869944444310556,0.979980723704857,0.94,3.590876850414676
118.0,2.2327624341822756,0.9957161194145492,0.94,-4.1481536090588245
118.0,2.175028298792525,0.958472656890984,0.94,2.4094230156828234
127.0,2.1299070933873168,0.997784251610653,0.94,3.3650678169799555
113.0,2.5596666462707613,0.9998642644355622,0.94,5.317865649316025
112.0,2.394573519272466,0.9935732883016698,0.94,-4.075722372162328
115.0,2.521770909957852,0.9997667585696707,0.94,-4.084623807463991
112.0,2.5223849258265414,0.9974537771016837,0.94,-5.067111833853026
112.0,2.385477724158109,0.9781036091564957,0.94,2.9174503346133336
115.0,2.19980916174881,0.9447277150507106,0.94,2.9460321507511296
121.0,2.417241519011151,0.9972324879879775,0.94,4.1824207856787785
111.0,2.5726055305585116,0.9999007209445641,0.94,5.542882875470111
119.0,2.322012327074914,0.945422630428863,0.94,-4.121085470053199
115.0,2.473124485865153,0.9987575342443318,0.94,-4.798187997240527
128.0,2.227202754335658,0.9956452067445206,0.94,-3.004818108923166
140.0,2.1131380693013524,0.9724508905592597,0.94,3.778753330548357
125.0,1.585985901811274,0.9443371387816478,0.91,-2.401682759803192
123.0,2.3715690653270185,0.9959010956742149,0.94,3.703558647865183
113.0,2.392461116086208,0.966702302603787,0.94,-4.434918528608662
130.0,2.1999387504024974,0.9568604741982897,0.94,-2.764359579907486
151.0,1.9127704790392106,0.9437858252532841,0.93,3.2102029706310438
111.0,2.4598242197819635,0.9947984182754314,0.94,-4.716230157244391
121.0,2.192200699187223,0.9947045887194723,0.94,2.921362761473344
112.0,2.4558381647106136,0.9844261784057431,0.94,-4.6196883028128
118.0,2.3086754188320238,0.9894874313254551,0.94,3.2700314948238405
131.0,2.3358948769876475,0.9993868358575377,0.94,-4.375059454468361
138.0,2.360979099117311,0.9990973632301542,0.94,3.611931121119683
117.0,2.3480037917638303,0.9916967736919267,0.94,-3.2474851723313005
121.0,2.170699838382275,0.957067761036874,0.94,3.1419519488130887
119.0,2.346466271250902,0.9988965241694651,0.94,-3.7259092665268874
113.0,2.468850848857921,0.9853340134979526,0.94,-4.7568747988597755
121.0,2.3020741052660654,0.9928999470483644,0.94,3.5376455906683417
129.0,2.0877598422328703,0.9431559196641821,0.94,-2.6056153621105493
134.0,2.2191781341507726,0.9971137782198483,0.94,-3.49180675460992
113.0,2.3755337660140947,0.9817791251614999,0.94,-3.768929521717161
133.0,2.06731442464924,0.9951817847866947,0.94,-3.217314190095367
118.0,2.351519366999385,0.9722688516811985,0.94,4.182132867205908
119.0,2.3301286389712814,0.9902835833536268,0.94,2.844150342515731
111.0,2.449413808946735,0.9750650636490951,0.94,4.699396135068496
110.0,2.4079990525056334,0.9672957549662283,0.94,4.456612989953048
110.0,2.39185667542356,0.9748350473430479,0.94,-4.372030819904436
129.0,2.0308568923027535,0.968569684399059,0.94,-2.42486614618186
114.0,2.4449953782529965,0.996327773853933,0.94,-3.9495232775310196
114.0,2.409669667594972,0.9834834805115048,0.94,4.3307103572476375
126.0,2.428554521996538,0.9994667505656699,0.94,4.677248498259958
114.0,2.419510959779186,0.9835743951614179,0.94,4.221280138909518
114.0,2.31598185106254,0.9873810737631717,0.94,2.4887564889830815
115.0,2.4210636654496174,0.9813900458897588,0.94,-4.384345696171444
117.0,2.437136096034978,0.9983439707568394,0.94,3.8477513990449226
111.0,2.514667531544329,0.9953345313862796,0.94,-4.970778536042725
124.0,2.287996236840263,0.9889464694103907,0.94,-3.3392547086906137
117.0,2.3376865072964272,0.9883285575501072,0.94,-4.182371786767073
117.0,1.7871738701132576,0.9981771174074883,0.92,-4.329989216311519
118.0,2.4841921274360628,0.9999370236259931,0.94,-4.402474090778067
117.0,2.2868324574525762,0.9502418390398847,0.94,-3.287489918537881
134.0,1.984330322827451,0.9714286995140444,0.94,-3.182804825907062
119.0,2.338406577699788,0.982739373081999,0.94,-3.2128667525563213
122.0,2.5491986381079297,0.9991825496618884,0.94,5.574960212153789
120.0,2.3017434030282864,0.9831018117424762,0.94,4.150826786825682
127.0,2.272296565614603,0.9603445796694718,0.94,3.904436931404409
114.0,2.413910756483864,0.9768032517991008,0.94,2.2775413684236896
111.0,2.504212579238383,0.9994485004818441,0.94,-4.758514996179205
113.0,2.2300958664416535,0.9581157182845192,0.94,1.8275747784469076
127.0,2.420726837722891,0.9999763089318845,0.94,-5.445399296470807
116.0,2.452319489406965,0.9935691602937222,0.94,4.357040183439529
112.0,2.3230437501338583,0.9605694133644243,0.94,-2.9152928729408147
116.0,2.41661449751013,0.9983403661007171,0.94,4.761232793536867
126.0,2.161416864202955,0.9901587453562186,0.94,3.120029104598937
131.0,2.161699692060556,0.990444317275657,0.94,4.111425062127101
125.0,2.279630444533317,0.9693326838494142,0.94,2.3596704410209113
111.0,2.4803448373595143,0.9794127683392212,0.94,-4.849640202739066
141.0,1.8585073219307622,0.9786309412882245,0.93,3.6435454749820426
110.0,1.6485890667247698,0.9552195689198525,0.91,2.833746342023541
122.0,2.1953311733503704,0.9755138588420493,0.94,-2.8760841679893496
117.0,2.2846599853447476,0.9590880803311005,0.94,3.312985934457035
117.0,2.3048773522853523,0.9724950271958565,0.94,3.5423592442299023
118.0,2.307841359481393,0.9447240387969745,0.94,3.0924594689732126
116.0,2.6920516245093693,0.9999999976917666,0.94,-7.077464809137957
115.0,2.265413392008274,0.9834046317310228,0.94,-3.2520410995886135
123.0,2.2200064677684743,0.9995010210970205,0.94,-3.886113700912487
121.0,2.3216105886833307,0.9978220879142418,0.94,-3.687389144319832
133.0,2.091059525091409,0.9655698821834833,0.94,2.7112558109258877
111.0,2.238098206512914,0.9683870009296413,0.94,-2.4516523178763405
140.0,2.1934514973713077,0.9939360214824078,0.94,3.4749553503524915
113.0,2.3999484705465517,0.9958631007610454,0.94,-3.652051093026539
114.0,2.28313447963593,0.9746299786288676,0.94,-3.3845479388883244
124.0,2.0827820052470267,0.9841927679338384,0.94,2.416075150490535
112.0,2.425362483602488,0.9824589846965871,0.94,3.582489376239931
128.0,2.358545901138695,0.9999654336158789,0.94,-5.1782558444450135
125.0,2.3016814723173638,0.9786772780191972,0.94,-3.550314512597957
113.0,2.3312995759233237,0.9401573230037417,0.94,3.6782103956185015
125.0,2.323881718039982,0.9962951085800693,0.94,3.4453293511200878
114.0,2.3728995469733296,0.9667242787733754,0.94,4.365017245369088
117.0,2.1328342732438466,0.9517017676119764,0.94,-3.0813973794863814
