c,sigma1,pi,piStar,y
158.0,2.418127483528814,0.9975512934249223,0.96,-4.820983429027894
164.0,2.380678033534512,0.99999729863173,0.96,5.791775107610742
150.0,2.445990134807438,0.999328544812337,0.96,5.438162716752405
156.0,2.140611564283259,0.9751000514167258,0.96,-3.169404294329858
159.0,2.2523194229768455,0.9996356532644999,0.96,4.447584291987353
156.0,2.0819563973113397,0.9955716635292364,0.96,3.6152315676199067
157.0,2.4411462661572516,0.9981958404394479,0.96,-4.900390160113381
158.0,2.397313332276025,0.9998749164237157,0.96,4.469158488092449
151.0,2.26990241778838,0.9974622095557468,0.96,4.101713001490285
155.0,2.4009120608174612,0.9969486387018798,0.96,-4.970397224928065
164.0,1.9845227323686145,0.996286946300131,0.96,3.581182430267142
151.0,2.4893805476726425,0.9975166928948853,0.96,5.271322929936097
180.0,2.1682217007682767,0.9992087747817661,0.96,-4.417335046512566
160.0,2.0090155479058924,0.9625145838625564,0.96,1.4865781562719647
163.0,2.299979833019704,0.9983578061215497,0.96,-4.1467776039155195
178.0,1.696870744158448,0.9994931749351601,0.95,5.265019778377946
171.0,1.9454069152428277,0.9636825132598991,0.96,-1.5691536634611805
155.0,1.3675776032105222,0.9753935719554727,0.92,-3.8942917255573555
163.0,2.420259688127185,0.9991006694928564,0.96,4.976600311100147
173.0,1.9239645605723668,0.9865606493358143,0.96,-3.043688690331746
162.0,2.1133504206962845,0.9716734153129951,0.96,-2.096981435535781
157.0,2.1396601650900777,0.9636468950732499,0.96,2.8966206525741076
175.0,2.0856705479736104,0.9762318652539792,0.96,2.59717850243818
155.0,2.51171849355057,0.9987464462726765,0.96,-5.457290165059084
160.0,2.3499691721651836,0.9975177639471225,0.96,4.634961428375037
155.0,2.300226425590824,0.9948014990559063,0.96,-3.5840586641092287
161.0,1.9684057859805084,0.9795058428725896,0.96,2.209506684073895
153.0,2.255848852699121,0.9762844418020852,0.96,3.7868155632059732
154.0,2.44451553622798,0.9989149789140772,0.96,4.885029300657692
165.0,2.2895635099039917,0.9999775096386423,0.96,5.078658129812416
153.0,2.49164049037523,0.999748970338029,0.96,5.420746359173519
159.0,2.2857339782061366,0.9969365425909216,0.96,-3.526425750551722
