c,sigma1,pi,piStar,y
120.0,2.234615189388319,0.963642059130117,0.96,-2.236931384043132
120.0,2.6367069446756317,0.9999988624236315,0.96,-6.533023764615274
114.0,2.428114452080137,0.9980936923152716,0.96,-3.6543951808072968
117.0,2.398280472476328,0.9968786205248527,0.96,3.6613171824470196
112.0,2.4414492853854792,0.9977028018834803,0.96,-3.5759324050949193
126.0,2.3429541637220845,0.9999969181357499,0.96,-5.905407862004462
110.0,2.5612781911674563,0.999388887444737,0.96,-5.404009107335682
123.0,1.9643915600866828,0.9760238343587316,0.96,-2.1285322079359807
115.0,2.4459109163341606,0.9675103917873604,0.96,-4.706034428045437
132.0,2.1560036053076805,0.9958006916463195,0.96,4.0399130712789155
120.0,2.2632150513002416,0.9920780839198702,0.96,3.282593211301634
114.0,2.344758612272051,0.9737721168422144,0.96,3.759064631218564
120.0,2.367367854205111,0.984788494719272,0.96,-3.9194728820572142
111.0,2.421471372254444,0.9799151218635282,0.96,-2.531552431663055
115.0,2.3722677157391105,0.9780262249868791,0.96,-3.2691420567008986
118.0,2.3364885719399937,0.992186666150669,0.96,2.672247456183426
112.0,2.3869944444310556,0.979980723704857,0.96,3.590876850414676
118.0,2.2327624341822756,0.9957161194145492,0.96,-4.1481536090588245
120.0,2.3545695933055653,0.9999050010767264,0.96,4.260685660488555
127.0,2.1299070933873168,0.997784251610653,0.96,3.3650678169799555
113.0,2.5596666462707613,0.9998642644355622,0.96,5.317865649316025
112.0,2.394573519272466,0.9935732883016698,0.96,-4.075722372162328
115.0,2.521770909957852,0.9997667585696707,0.96,-4.084623807463991
112.0,2.5223849258265414,0.9974537771016837,0.96,-5.067111833853026
112.0,2.385477724158109,0.9781036091564957,0.96,2.9174503346133336
116.0,2.2995644242784987,0.9966762707403004,0.96,3.0627889186726183
121.0,2.417241519011151,0.9972324879879775,0.96,4.1824207856787785
111.0,2.5726055305585116,0.9999007209445641,0.96,5.542882875470111
120.0,2.358951573231624,0.9705082310497556,0.96,1.9367304148563362
115.0,2.473124485865153,0.9987575342443318,0.96,-4.798187997240527
128.0,2.227202754335658,0.9956452067445206,0.96,-3.004818108923166
140.0,2.1131380693013524,0.9724508905592597,0.96,3.778753330548357
127.0,1.6079377893565787,0.9836197338540984,0.95,2.3645185524718046
123.0,2.3715690653270185,0.9959010956742149,0.96,3.703558647865183
113.0,2.392461116086208,0.966702302603787,0.96,-4.434918528608662
148.0,1.8123182036082632,0.9663067510604707,0.96,2.1829647242197674
157.0,1.836941846280931,0.9905025829209093,0.96,-3.2651977797054816
111.0,2.4598242197819635,0.9947984182754314,0.96,-4.716230157244391
121.0,2.192200699187223,0.9947045887194723,0.96,2.921362761473344
112.0,2.4558381647106136,0.9844261784057431,0.96,-4.6196883028128
118.0,2.3086754188320238,0.9894874313254551,0.96,3.2700314948238405
131.0,2.3358948769876475,0.9993868358575377,0.96,-4.375059454468361
138.0,2.360979099117311,0.9990973632301542,0.96,3.611931121119683
117.0,2.3480037917638303,0.9916967736919267,0.96,-3.2474851723313005
123.0,2.277710385649681,0.9986973580764511,0.96,3.5921100281422853
119.0,2.346466271250902,0.9988965241694651,0.96,-3.7259092665268874
113.0,2.468850848857921,0.9853340134979526,0.96,-4.7568747988597755
121.0,2.3020741052660654,0.9928999470483644,0.96,3.5376455906683417
130.0,2.1260641872461483,0.9848758888964503,0.96,2.3671142803387535
134.0,2.2191781341507726,0.9971137782198483,0.96,-3.49180675460992
113.0,2.3755337660140947,0.9817791251614999,0.96,-3.768929521717161
133.0,2.06731442464924,0.9951817847866947,0.96,-3.217314190095367
118.0,2.351519366999385,0.9722688516811985,0.96,4.182132867205908
119.0,2.3301286389712814,0.9902835833536268,0.96,2.844150342515731
111.0,2.449413808946735,0.9750650636490951,0.96,4.699396135068496
110.0,2.4079990525056334,0.9672957549662283,0.96,4.456612989953048
110.0,2.39185667542356,0.9748350473430479,0.96,-4.372030819904436
129.0,2.0308568923027535,0.968569684399059,0.96,-2.42486614618186
114.0,2.4449953782529965,0.996327773853933,0.96,-3.9495232775310196
