c,sigma1,pi,piStar,y
203.0,2.200171268976166,0.9958093188016262,0.93,4.747854037769347
212.0,2.2914006436466257,0.9980840562055434,0.93,-4.887912568140851
235.0,1.8612143234068674,0.9403281595328687,0.92,-2.182863709198405
202.0,2.4726524721675958,0.9998756656344642,0.93,5.895580868724091
206.0,2.2113620726967427,0.9984670013890011,0.93,-3.946311124686982
215.0,2.0920960259024954,0.9934062232777827,0.92,4.35204712708989
206.0,1.8794738635468018,0.9365036203022429,0.92,-3.647526150465
202.0,1.9952518111935007,0.9512136761760636,0.92,1.938940514985353
209.0,2.1627207316871044,0.9925526099040467,0.93,3.522081547339278
216.0,2.2451729574598893,0.9922908282703793,0.93,3.3518396162316226
202.0,2.153368709770875,0.9915844632930925,0.93,-3.0839560271488233
204.0,2.025809060404618,0.9428402237781199,0.92,-1.9316692009105705
207.0,2.0741984302336878,0.9985850843512538,0.93,-4.529429798454844
202.0,1.8262089146892717,0.9754853164879559,0.91,3.940108486851772
200.0,1.9673546872777503,0.9509735306844187,0.92,-3.8188377916955436
201.0,2.1336879083048883,0.9941100856641928,0.92,3.773376156042208
208.0,2.2676812457698277,0.998604571553916,0.93,-4.066072961032845
209.0,2.0501263526680824,0.9648847967350921,0.92,-2.7187181553424744
207.0,2.0208675037702237,0.9977591274359305,0.92,-4.0867526564831
217.0,1.8882289819054563,0.9411288680791703,0.92,3.7029396042914016
212.0,2.036869091105089,0.984070935710005,0.92,3.207381584850561
208.0,1.8673431122854516,0.9602717630290574,0.92,2.336097003332994
200.0,2.434951555086523,0.9997970784221573,0.93,-6.3222198158639324
231.0,1.9940940071622797,0.9884553023871135,0.92,3.304719674727614
200.0,1.7139511499895126,0.9803237851950298,0.9,-4.655715780083806
185.0,0.30859609971910773,0.9845890851666028,0.97,-0.033231627865315076
220.0,1.8716214626320384,0.9696153833190077,0.92,-3.485699901177918
207.0,2.019228380776434,0.9775102226300769,0.92,-3.326780738122751
211.0,1.406821520257367,0.9805114644243511,0.84,3.7501101829535
215.0,1.8471406141825129,0.9381367696965196,0.91,1.8149501207211145
203.0,2.1312005546107193,0.9704940394504209,0.93,3.635617991886936
201.0,1.9658925090062844,0.9237312999559872,0.92,4.037749041649285
212.0,2.007740947914374,0.9424594253863386,0.92,3.547121027173097
209.0,2.2288731892282954,0.9970510515705925,0.93,4.703662555354704
208.0,2.0753561943281453,0.9716192612258474,0.92,-2.6165418616276
208.0,2.2214800286799123,0.9882441809604284,0.93,-2.943825700210449
205.0,2.193986492094416,0.9995324579047665,0.93,-4.69719378164459
210.0,1.79393298611497,0.9690362423900106,0.91,-2.76530194060597
226.0,1.7274733525912813,0.9739950524378312,0.91,2.549159871628626
207.0,2.1027087287188166,0.9960708642583482,0.93,4.0948912639819826
207.0,1.9951258556247184,0.9722498055771245,0.92,2.6946122706718096
201.0,2.333931474589498,0.9955116712025804,0.93,5.06854436146362
209.0,2.431087314995939,0.9999363139699046,0.93,-6.152231746459575
224.0,1.9047883028970294,0.9781509718217584,0.92,-2.752803780903032
203.0,2.007883383989072,0.9708206101546929,0.92,3.0750373404058537
204.0,2.136198390554155,0.9869462038055944,0.93,3.4195486833735727
100.0,1.4876272692436816,0.9998290605216645,0.87,-0.4735638579562752
210.0,1.9221600240193781,0.9633059621173229,0.92,-3.322377797895732
201.0,1.6410520936357036,0.9573604797205957,0.9,2.97048748304938
208.0,2.149229291279986,0.9750423964482191,0.93,3.9246811691049137
208.0,2.2273939869957506,0.9908693782318932,0.93,4.336214561415766
202.0,2.050748558226607,0.9450329608122872,0.93,4.142560116077283
209.0,1.8676620494532963,0.9758381674892642,0.92,2.478249639564156
182.0,1.909402050818969,0.9244043585396474,0.92,1.490736195296828
208.0,2.170736320505749,0.9994859857648883,0.93,4.984234901315585
208.0,2.3073166681682786,0.9999879712510816,0.93,5.492360907611779
208.0,2.1265065186099266,0.9973029136159323,0.93,3.781120533363468
212.0,2.338701325972018,0.9996754871835951,0.93,5.521479972513919
202.0,2.3189546060178827,0.9999604011946723,0.93,-5.5100344220731365
206.0,2.1432926449172287,0.9965859699877736,0.93,4.115587810959669
206.0,1.9081387449616534,0.9534525956380402,0.92,3.534108531995766
200.0,2.1088344946501048,0.9758932740039933,0.93,4.491475688054619
207.0,2.166043375186907,0.9521198386420876,0.93,-4.969930396235035
202.0,1.8632107309091417,0.9341640847380472,0.91,1.759811910206375
205.0,2.221652491266556,0.994495688885174,0.93,-4.004026987971939
215.0,1.7950049384888904,0.9802932478924388,0.91,3.356147411679847
205.0,2.4150020910698116,0.9998805570973505,0.93,4.963395273311287
220.0,1.8884638928019253,0.973990260023372,0.92,-4.433122049987601
218.0,1.9242293992061419,0.941077311848833,0.92,3.557562580463249
204.0,1.8749550174392104,0.9241825230887192,0.92,-2.0192611610794113
209.0,1.9977479619483853,0.9606296058856306,0.92,-4.0509507588948175
219.0,2.1062683256760346,0.9782090140548526,0.93,4.2684505919350855
215.0,2.0979349450527103,0.999628795912457,0.93,4.642008494931899
203.0,2.237087443846703,0.9689314153342055,0.93,-3.4399403467934775
