c,mu1,pi,piStar,y
335.0,0.8848164733158693,0.962725328435728,0.95,1.5205593268055493
315.0,1.0542887427005723,0.981529461260082,0.96,1.7354136636346185
313.0,0.9725858991527869,0.9748441578477878,0.96,2.418889876925115
335.0,0.9799226350095972,0.9809264992812577,0.96,2.114188479698952
337.0,1.017280020852082,0.9694449319427517,0.96,1.7610620948614026
322.0,0.8622042562344653,0.9572798036679412,0.95,1.2310701644758928
308.0,0.79780160698713,0.9629558236838006,0.94,2.6236467506273113
311.0,1.0114522643431059,0.960346008825991,0.96,1.5852755144716018
310.0,1.011811692494586,0.9889871226381052,0.96,2.24320204536956
352.0,0.8941801706976997,0.9623691134735899,0.95,1.083386282130734
356.0,0.9689524384830802,0.9628386180044545,0.96,0.8777150780559815
320.0,0.9916756725409523,0.9759661957800132,0.96,1.7277563714061313
360.0,0.827129040862292,0.952458442064031,0.94,2.000479566751289
325.0,0.7914809967774424,0.9523721449567273,0.94,1.6668836085769358
310.0,1.0152366188954107,0.9688761987687531,0.96,1.5475660501561692
319.0,0.8245138187569712,0.9525920928599676,0.94,1.8018942286261885
322.0,0.8179834655954693,0.9662373685984718,0.94,2.1508036766638243
369.0,1.055070984512811,0.9915412955659094,0.96,2.3668314172842195
330.0,0.9475988251927742,0.9590443843023895,0.95,1.4120465068853192
319.0,0.8706591824361147,0.9713414506576539,0.95,1.2469210397492705
310.0,0.9412131053773419,0.9622768253105669,0.95,1.2905897738578904
327.0,0.7938519762071858,0.9781987676972265,0.94,2.5049876902143144
403.0,0.8681265623966894,0.969132032243131,0.95,1.497405832787995
329.0,0.8301623983067006,0.9612104105089695,0.94,1.8202522465946607
324.0,1.0390067726178938,0.9944629781300809,0.96,3.539398043009302
304.0,0.8519275562166365,0.9767950270643182,0.95,1.8544002401233795
318.0,0.7500466094354472,0.9477885855257706,0.93,1.0188805765877675
337.0,0.9463195696733246,0.9718349452124392,0.95,2.485239241812834
327.0,1.0183358349087164,0.9747778542284088,0.96,2.693249839762686
326.0,0.7985839567791354,0.94732826338228,0.94,0.7165651233838701
326.0,0.8838469565670166,0.9798383159641046,0.95,2.629776818855208
383.0,0.8227687263274969,0.9513588953787377,0.94,1.0573729927626956
150.0,-1.4249472769099143,0.9938136648039537,0.97,-2.8777589889124977
316.0,0.8556758426031316,0.9689912339017097,0.95,1.5700305690660996
404.0,0.7938543946102177,0.9578618512234676,0.94,2.2002550908531395
329.0,0.8380621090343976,0.9724503018784206,0.94,1.4411662950757913
304.0,1.2371218281376175,0.9775664436947373,0.97,1.6789379274165914
391.0,0.8831965330432756,0.9756908719986072,0.95,2.52397471048556
334.0,0.843390681752042,0.971835729671872,0.95,1.677322183709368
323.0,0.8120936510730522,0.9474140021672137,0.94,2.177180162166505
321.0,0.9419840681038597,0.979147249181104,0.95,1.9595355390744875
658.0,0.7742014542547043,0.9671377751558075,0.94,2.4467422953467963
333.0,0.7703429947219723,0.9830623588642468,0.94,3.418262031894054
319.0,0.8374616159700173,0.9580784787076226,0.94,1.0080538764135074
462.0,0.8352489030175079,0.9778821229354822,0.94,2.586244050243012
336.0,0.9477865973848353,0.9677785706940888,0.95,1.2304722610571068
342.0,0.8553091477905055,0.9696929624370506,0.95,1.7819458838099451
378.0,0.8327762832811952,0.94248326489486,0.94,0.6463016551996323
310.0,1.0388249519277786,0.9843796887973217,0.96,3.3458546675167558
309.0,0.9193450614695088,0.9571499447699074,0.95,2.4165979675402536
305.0,0.9471940065421585,0.984366914392178,0.95,2.262090739036281
333.0,0.9369664430505746,0.9611797337408933,0.95,1.456746744503813
500.0,0.7231275776780168,0.9400140219302261,0.93,0.840699956420185
320.0,1.0057814169936754,0.9697724576029665,0.96,1.3824955445570515
285.0,-0.8847407908435357,0.9736054149302475,0.95,-1.9914126757621893
335.0,0.7896111389932903,0.9501990448377604,0.94,2.004306866023321
321.0,0.9128551066872306,0.9729439204431206,0.95,1.8328241982003106
318.0,0.9239578210760055,0.9724153903174384,0.95,3.130453331050014
348.0,0.9051557995775109,0.9714684783613604,0.95,1.123165673167846
337.0,1.1260934528486233,0.9924854440779479,0.96,2.2838903494268523
327.0,0.75360006287055,0.9455243451815468,0.93,1.2311637043804617
338.0,0.8897663697868796,0.9541907706750712,0.95,2.7822765395857965
432.0,0.8501351719775067,0.9731104503714247,0.95,2.3370523005268513
318.0,0.7966695417150095,0.9637933840499421,0.94,2.3166769481526948
319.0,0.900346555521768,0.9785063573224082,0.95,2.287914470169617
381.0,0.8022129477788353,0.9497184096965474,0.94,1.01042550460648
378.0,0.8077074308987268,0.9581911961916607,0.94,1.6333325988470748
317.0,0.8558958107227784,0.9540673441005535,0.95,1.464382120846306
319.0,0.9002845664219503,0.9652356047893528,0.95,2.1471703470183217
309.0,0.885724872822261,0.9685099307469796,0.95,2.7813417534848566
313.0,0.9804013657978089,0.9698106681178323,0.96,1.1619267047088615
312.0,1.0057812364643708,0.9816218336300357,0.96,1.790227129956944
334.0,0.8698074895118553,0.9663275249743268,0.95,2.0339141359096233
325.0,0.9339780381559988,0.9671310470001804,0.95,1.6685071511257221
313.0,0.9806330497710597,0.9813323897179459,0.96,2.3540440890521515
325.0,0.9327859135459492,0.9538728330492936,0.95,1.0742690513925428
315.0,0.8416203513230899,0.9851818980805278,0.94,2.8221296359375136
343.0,0.9723483071883757,0.979788955906091,0.96,1.5726906388170963
321.0,0.8233832860693961,0.9614276551045716,0.94,1.4707834200974168
331.0,0.824429500891559,0.9537891301373279,0.94,1.269369241630055
356.0,0.8568309082074276,0.9767362833128457,0.95,1.719980646155535
321.0,0.948141830567335,0.9633674803088562,0.95,1.1370790098012034
337.0,0.9322251753992926,0.9769039050988425,0.95,2.020630182799435
324.0,0.9728101140860134,0.9639653124273263,0.96,2.0165872335228103
318.0,1.264835702648366,0.9979577126096887,0.97,3.827633281129332
348.0,0.9209807866344503,0.9798654663457151,0.95,2.4620146934907106
407.0,0.8157303375570657,0.970452336294186,0.94,2.4623640604567774
387.0,0.7485471442334493,0.9522875182671482,0.93,1.2599132715692662
315.0,1.0999223812947911,0.9910842746673524,0.96,2.218830350296602
315.0,0.7944157620588145,0.9529502153369149,0.94,1.0867861831051873
307.0,1.0793505791542182,0.9681166873418786,0.96,1.1513077929588018
318.0,1.0993880014319086,0.9868264270069369,0.96,1.9392687884696382
345.0,1.2132524949705192,0.9964520004776213,0.97,3.047699547756409
308.0,0.8282647074666821,0.9512849549932998,0.94,0.8504507825937512
314.0,0.8526194059140202,0.9571638094431176,0.95,1.2486602932923003
310.0,1.0863773910615369,0.9755399783524482,0.96,1.2630265130588965
201.0,-1.2499914467793878,0.9835105898040079,0.97,-2.042261977697989
308.0,0.9700440161231427,0.9727888974898724,0.96,2.03710454790337
333.0,0.947845366803856,0.9798776225826202,0.95,3.1962816761922506
357.0,0.7022247622340002,0.9481930441818237,0.93,1.2207867813909477
318.0,0.9976421097441353,0.9869379745633112,0.96,3.3085172045645566
312.0,0.819561614462579,0.9858873369162395,0.94,2.763110964050461
308.0,0.9837520852870301,0.9740780966699978,0.96,1.5041167577745407
316.0,1.0349303353042678,0.9897486456505505,0.96,2.3089416968582164
316.0,0.9904560031404565,0.9639392569080193,0.96,2.1020026077091067
356.0,0.9479855839286703,0.9623522301268909,0.95,1.2211067879399045
319.0,0.9051885277348043,0.9557317164738339,0.95,0.6703139066556261
338.0,0.8389251149285919,0.9776022174037733,0.94,2.645020183531966
310.0,0.9401374276400497,0.9562948441683397,0.95,1.667900414082685
307.0,1.0753901921097808,0.9855538586643595,0.96,2.0771189226666182
320.0,0.7880435506074341,0.9486381380058155,0.94,1.9109209628971653
325.0,0.7785619988440724,0.9401065904425294,0.94,1.9676551750931899
304.0,0.9453032490597039,0.9515836243038319,0.95,1.2004219795019675
316.0,0.8629411094980791,0.9634577241639908,0.95,0.8946936310460165
336.0,0.8202101081299359,0.9573438488807716,0.94,1.452797257956302
314.0,0.6993540975904171,0.9558280580192808,0.93,2.2097494848083605
311.0,0.9599815030775486,0.9656437864816767,0.96,2.979269339124773
315.0,0.9647645296906883,0.9761444784854639,0.96,1.3232360157780332
314.0,0.8725394022542003,0.952291394659147,0.95,0.6067194934405581
327.0,0.8923914794322259,0.9661924831631963,0.95,1.3278605017117873
337.0,0.8058547228250712,0.9551568690645551,0.94,2.002403845740554
306.0,0.8942874022173078,0.9591175788166868,0.95,1.7171052662147623
379.0,0.8388047880460177,0.9497504755738291,0.94,0.6142201481200713
308.0,0.8763611327371497,0.9748597258291697,0.95,1.5173291627432404
355.0,1.0475591726952425,0.988435532360681,0.96,2.5872474820621187
