c,sigma1,pi,piStar,y
117.0,2.437136096034978,0.9983439707568394,0.98,3.8477513990449226
111.0,2.514667531544329,0.9953345313862796,0.98,-4.970778536042725
124.0,2.287996236840263,0.9889464694103907,0.98,-3.3392547086906137
117.0,2.3376865072964272,0.9883285575501072,0.98,-4.182371786767073
117.0,1.7871738701132576,0.9981771174074883,0.97,-4.329989216311519
118.0,2.4841921274360628,0.9999370236259931,0.98,-4.402474090778067
118.0,2.3645773533505623,0.9921670374186989,0.98,2.621507601419931
135.0,2.0415289137444628,0.9940950456754922,0.98,2.509312047410041
119.0,2.338406577699788,0.982739373081999,0.98,-3.2128667525563213
122.0,2.5491986381079297,0.9991825496618884,0.98,5.574960212153789
120.0,2.3017434030282864,0.9831018117424762,0.98,4.150826786825682
128.0,2.287044975786183,0.984358397190738,0.98,-2.117916507833653
115.0,2.404657583393973,0.9890027089610357,0.98,1.996227662179341
111.0,2.504212579238383,0.9994485004818441,0.98,-4.758514996179205
118.0,2.36446538805957,0.9999882932345315,0.98,4.705018095831073
127.0,2.420726837722891,0.9999763089318845,0.98,-5.445399296470807
116.0,2.452319489406965,0.9935691602937222,0.98,4.357040183439529
115.0,2.2749717254067168,0.9920030093847698,0.98,-2.366135338439429
116.0,2.41661449751013,0.9983403661007171,0.98,4.761232793536867
126.0,2.161416864202955,0.9901587453562186,0.98,3.120029104598937
131.0,2.161699692060556,0.990444317275657,0.98,4.111425062127101
127.0,2.2600353705946397,0.9917301048463175,0.98,2.12929325142458
112.0,2.5395804440662104,0.9986077060258477,0.98,-2.9549446437830627
144.0,1.8350553304776338,0.9933276387937607,0.98,-2.5983672840978147
112.0,1.6228101845214955,0.9745806010029231,0.97,1.7841691960888613
129.0,1.9476434339552786,0.9820312790710267,0.98,1.901957761393886
122.0,2.135847397180588,0.985877263975007,0.98,-2.234686827300569
124.0,2.099476230275791,0.9907282690487951,0.98,-2.9031253205447163
122.0,2.2700919081258055,0.9936484078622986,0.98,2.990817502693318
116.0,2.6920516245093693,0.9999999976917666,0.98,-7.077464809137957
115.0,2.265413392008274,0.9834046317310228,0.98,-3.2520410995886135
123.0,2.2200064677684743,0.9995010210970205,0.98,-3.886113700912487
121.0,2.3216105886833307,0.9978220879142418,0.98,-3.687389144319832
136.0,2.3963658209002188,0.9999989523191334,0.98,5.649011820281923
115.0,2.1005207919698616,0.9819260823636317,0.98,2.9095510933808257
140.0,2.1934514973713077,0.9939360214824078,0.98,3.4749553503524915
113.0,2.3999484705465517,0.9958631007610454,0.98,-3.652051093026539
118.0,2.1558534975085055,0.9853953349135396,0.98,-1.9635248226044748
124.0,2.0827820052470267,0.9841927679338384,0.98,2.416075150490535
112.0,2.425362483602488,0.9824589846965871,0.98,3.582489376239931
128.0,2.358545901138695,0.9999654336158789,0.98,-5.1782558444450135
126.0,2.354089716745839,0.9973480698239442,0.98,2.7131668344656195
118.0,2.2548607485333867,0.9895649088224489,0.98,-2.887276465374983
125.0,2.323881718039982,0.9962951085800693,0.98,3.4453293511200878
117.0,2.4326654726462005,0.9992750172535726,0.98,3.287621383851395
119.0,2.118557901845759,0.9851009608370431,0.98,-2.6090027161282485
111.0,2.4564908899004823,0.9978721885504284,0.98,4.486023789949501
115.0,2.401705164069661,0.9989160650520393,0.98,-3.8271753769888672
124.0,2.120663320389939,0.9866879979692901,0.98,2.302078555130381
125.0,2.1831386899967153,0.9987206975215784,0.98,4.0757048214669975
117.0,2.428984956976284,0.9868790427317853,0.98,2.066560847949371
115.0,2.3889594068447355,0.9930362161898769,0.98,3.3793809693953136
120.0,2.4191908871881127,0.9975415764112205,0.98,2.7779021520037896
127.0,2.1953766806609956,0.9817435113123102,0.98,2.8627425985060393
149.0,2.0690481339379985,0.9997175081206583,0.98,-4.31340397961101
110.0,2.619896432107809,0.9999800711548398,0.98,-6.160469386696966
118.0,2.495522524045487,0.999119444571918,0.98,-4.991447930770075
121.0,1.7587277426600563,0.9880122817586092,0.98,2.199083103643976
123.0,2.42394169030844,0.9889875726612091,0.98,-4.12545619563811
124.0,2.088390924459814,0.993716988292761,0.98,2.4101591326949197
111.0,2.416723795198689,0.9800046107669578,0.98,-4.3498834795067625
120.0,2.2052856623172397,0.9975928037617696,0.98,3.0428979096155255
122.0,2.4869096327423104,0.9982968642146287,0.98,3.4981641814688804
121.0,2.442249051821227,0.9999688771360326,0.98,-4.43576376735432
112.0,2.5127933648891676,0.9978708052911405,0.98,-4.974083667949256
142.0,1.7796438920205735,0.9991850730300024,0.98,3.7777155684905863
120.0,2.2491993803557766,0.9935923078214672,0.98,-3.595867080731623
111.0,2.596734708892689,0.9999857357021549,0.98,-5.407163616567167
116.0,2.3074250369621763,0.9918828208964249,0.98,2.9208365400928744
130.0,2.183288463273177,0.9943502564629091,0.98,-3.4557645852536805
116.0,2.292492366972565,0.99893994192626,0.98,-3.7216626606879415
113.0,2.348708296168896,0.9931988389186375,0.98,2.420517954660627
112.0,2.522607729806528,0.999731904962179,0.98,4.778181246725366
110.0,2.4255311423345116,0.9813669523034849,0.98,-4.3919971469756875
142.0,2.2748214093059316,0.9830220689458479,0.98,2.8191806112776367
113.0,2.490649389977652,0.9980118603154237,0.98,-4.597417640591136
122.0,2.1943535632543734,0.9829138686419749,0.98,3.3048601928302266
115.0,2.296176396208288,0.9992550114715211,0.98,3.9995850770685126
115.0,2.4622181751738816,0.9949007137459628,0.98,-3.787443381401974
112.0,2.406001815256663,0.991176343662161,0.98,3.929748140350323
111.0,2.2287695475004012,0.9996672290703125,0.98,-4.7607631786135265
112.0,2.4556384737040786,0.9977070386742948,0.98,3.161238490942464
134.0,2.0266053727793114,0.9939305194049414,0.98,-3.459666492344721
119.0,2.4111238810183435,0.9976130662639799,0.98,4.15549045369278
135.0,2.401710131756509,0.9999791419181221,0.98,4.435137934345795
117.0,2.472110466853752,0.9988551360922429,0.98,-4.604122510632951
122.0,2.1069478284414633,0.9967626664175179,0.98,-2.872641383108001
112.0,2.3920838727342626,0.9963160233365799,0.98,3.466364970360587
110.0,2.47237978072819,0.9986321188076255,0.98,-4.4206828474411894
115.0,2.3864675307280403,0.9958173299151297,0.98,3.902226785437219
111.0,2.3665948524428835,0.9891251825100056,0.98,2.152648724952995
133.0,2.1416212979403486,0.9919098128123143,0.98,2.7547457482010906
127.0,2.046330400026984,0.9965176812509805,0.98,-2.7938324368111584
111.0,2.3347243847863752,0.981635425666761,0.98,4.9511713736027305
113.0,2.373458560612534,0.9886604719472744,0.98,2.80722655555001
153.0,1.910615848419465,0.9893944895697081,0.98,1.9087989591278232
116.0,2.3620381619001067,0.9969119186584157,0.98,3.792815160119105
114.0,2.3591748545618914,0.9927801968950265,0.98,3.0267279572100936
127.0,2.511672752967671,0.9999968436844525,0.98,-5.590611237909087
121.0,2.442228904722805,0.9999887392733281,0.98,-4.702065979650169
112.0,2.6898048884751975,0.9999998198007661,0.98,7.083743488911591
124.0,2.323452571465748,0.9841740096018746,0.98,3.0159636854901217
143.0,2.3181675361841916,0.9962530653227235,0.98,4.074254298578142
117.0,2.4798871369909,0.999586504760681,0.98,3.5809197338781944
112.0,2.540388320323208,0.9997676490539071,0.98,-4.629553495586797
121.0,2.4818002601826765,0.9973610008913311,0.98,4.991954101925463
115.0,2.2412017664064603,0.9998701373389801,0.98,-4.004969616761911
120.0,2.3372518466402052,0.9983937799689758,0.98,3.404517251668744
119.0,1.8409806132302606,0.9983655335872389,0.98,3.8589655999040877
112.0,2.4319874162580883,0.9824634200123719,0.98,4.512289453392835
126.0,2.3890515675966326,0.9961562905642617,0.98,3.26051631106023
120.0,2.4210954637919384,0.9982398015266519,0.98,4.492620271087138
113.0,2.455142744382829,0.9989493975427024,0.98,-4.636246824889588
116.0,2.7777133369718583,0.999999999999996,0.97,8.736654159450254
115.0,2.4250514746086553,0.9875494106673475,0.98,4.428401949274383
123.0,2.2289097515468983,0.9992169743409997,0.98,-4.2219637582154945
120.0,2.1089470586230816,0.9941856809438374,0.98,-2.782781351327371
114.0,2.506201198895233,0.9997726909432826,0.98,-4.261989786774119
121.0,2.5572058729200253,0.9999967808815057,0.98,-5.852236212469793
140.0,2.07273076267799,0.9881731644087565,0.98,-2.563599834508655
118.0,2.4452071387462007,0.9905579803490729,0.98,-4.570370605160616
126.0,2.2368795126147716,0.9977333783523146,0.98,-2.9667763790506063
123.0,2.1175567040644356,0.9899505590511546,0.98,-2.658328575379405
137.0,2.303217218463963,0.9999997640563572,0.98,6.098758001418003
119.0,2.3861310683669683,0.9990932175741073,0.98,4.4969459160967595
115.0,2.3895660443352353,0.9926131189028196,0.98,-2.969513937779088
119.0,2.628639649257985,0.999999596322551,0.98,-5.945121568955255
119.0,2.359777138011537,0.9882766274848828,0.98,-3.8214054128287334
122.0,2.262489085294869,0.9812364343519581,0.98,-3.642895163762016
125.0,2.0954313573954617,0.9943860618252588,0.98,3.0413458417234365
126.0,2.2774416047912647,0.9953933192198725,0.98,-3.178125700599273
116.0,2.3859596192085415,0.9998346148402179,0.98,4.55413008458874
132.0,2.2936311098510007,0.9999724775703581,0.98,-4.425444190186088
120.0,2.2690045558238383,0.9980769564136922,0.98,3.6858655825483955
119.0,2.1483732906495785,0.9832571228282599,0.98,-3.2149515803173196
113.0,2.5288781346896356,0.9999372332442351,0.98,-4.8991953036760485
127.0,1.3592690746059988,0.9921060101701908,0.95,3.9286981779796433
117.0,2.3600796536590605,0.9924538045881468,0.98,2.6886808232744674
115.0,2.270120290628649,0.9955484630728662,0.98,3.05481668659856
129.0,2.4346264138589926,0.9990966982329622,0.98,4.666389000715468
132.0,2.286930965059464,0.9999563201255373,0.98,-4.765189822532795
113.0,2.346700789494563,0.9899074070120017,0.98,2.4632040747280484
113.0,2.4710928863324466,0.9873877991400417,0.98,-4.7880055973856654
111.0,2.5212333280657226,0.9989977263190072,0.98,3.4154452360819816
116.0,2.6281679517802528,0.9999938080134294,0.98,-6.211184477147445
141.0,2.234346467671336,0.9973994874239631,0.98,3.5438948358129037
122.0,2.4892378805205424,0.9987537882547084,0.98,4.667904446098379
121.0,2.3142559742545874,0.9982400742669137,0.98,-3.3300673744748837
112.0,2.3714788737654686,0.9815235771951509,0.98,-3.924729846012172
122.0,2.5822396956552582,0.9998465793407265,0.98,-5.756606340680501
122.0,2.341565462307841,0.9872181838486771,0.98,-2.2903193778058184
115.0,2.3720670837132642,0.9947326302583717,0.98,2.9346287109726847
119.0,2.3537304777796573,0.9996877123774445,0.98,4.472628141550553
123.0,2.4179804143545893,0.9999559298840833,0.98,4.406839515066064
117.0,2.5369168449990886,0.9992627004818045,0.98,-5.135588820385497
119.0,2.4271591231294396,0.9994624052292677,0.98,-4.72464639918589
131.0,2.032648032574994,0.9826748795845662,0.98,2.8746566704258094
126.0,2.243816974731037,0.985336667254236,0.98,-3.0838412304459073
112.0,2.4687544629466136,0.9979673759468692,0.98,3.2798650988680644
111.0,2.430761585931475,0.9958929119760873,0.98,-2.50512479421683
111.0,2.565703283493538,0.9992159141523811,0.98,-5.494261985515759
120.0,2.6040435896013463,0.9999999210185688,0.98,6.519450239080664
122.0,2.473169297487987,0.997930644959607,0.98,3.3757015123001635
114.0,2.544137286729705,0.9994162059181052,0.98,-5.529096888641261
121.0,2.4322070090902996,0.9997676183315074,0.98,-4.437674954953275
111.0,2.650177342488851,0.9999938288148066,0.98,-6.483851283638558
112.0,2.3641701693926844,0.9935645187255374,0.98,-2.9924524052180432
124.0,2.304955735401416,0.9967579776274018,0.98,4.386409025597367
127.0,2.048731286364222,0.9852678153621339,0.98,-2.800307369832281
114.0,2.359833579095095,0.9934086638322104,0.98,3.3309319901522136
124.0,2.3047698647202766,0.9887038939828569,0.98,3.444312610766746
119.0,2.1371812893321662,0.9933515451530132,0.98,2.988456057310366
115.0,2.588608772429131,0.9999681066049312,0.98,4.696671552097458
119.0,2.4236517603940255,0.9990360785345092,0.98,-3.527203976638618
128.0,2.179091133052154,0.9951520541395898,0.98,2.913241844721476
120.0,2.0573518126223216,0.9823659830915661,0.98,-3.388575208324944
130.0,2.1408141684072515,0.9971189147894942,0.98,3.073417803915064
111.0,2.4060898682108434,0.9820196990000032,0.98,4.2000908077580545
111.0,2.462400363877438,0.9908966981471244,0.98,-4.711683675393382
114.0,2.345992797836143,0.9835098927395425,0.98,-3.8375460861054793
116.0,2.549512452155769,0.9999859122007628,0.98,4.660225974282012
125.0,2.222842599129357,0.984058292005788,0.98,2.337348171750413
115.0,2.4697326038478398,0.9995398947057894,0.98,-4.217077963653951
119.0,2.4541151042734746,0.9998848533731669,0.98,-4.710197168446805
110.0,1.585696866676874,0.9814528004557709,0.97,3.9222137172502296
116.0,2.4470778304641896,0.9991228656996857,0.98,-4.553613030203253
126.0,2.1548712758295485,0.9994463867522485,0.98,-4.133049372409605
114.0,2.4119019436778517,0.9968500976814825,0.98,2.9398418494968923
117.0,2.366982895659581,0.9918764578458087,0.98,-3.7959959322764836
125.0,2.351423058186264,0.9996306257542367,0.98,4.173185107613013
128.0,1.8928321870743068,0.9921535275901344,0.98,-2.142560823693617
114.0,2.2954699965061542,0.9818843601939463,0.98,-2.169384934822185
118.0,2.466481546491803,0.9997282855723779,0.98,-4.4327259290338485
123.0,2.4542663880635365,0.9951494446132295,0.98,4.4588961410453445
122.0,2.2691788314937407,0.9909486823397858,0.98,3.409190849844828
124.0,2.3958076023967374,0.9997363801735429,0.98,-4.865202362891367
125.0,2.216946997735951,0.9936543056730907,0.98,-3.0008021898635673
117.0,2.2155320962216467,0.9822235844178004,0.98,-2.0047221541873417
125.0,2.2752673582066407,0.9985864321317429,0.98,3.856322374912321
129.0,2.2004789313546853,0.9870741432815835,0.98,-2.4925706821017894
139.0,2.000120841268386,0.9989771875696326,0.98,-4.475120537606881
125.0,2.177013498268831,0.9895526110576193,0.98,-3.106348685759777
120.0,2.333359190218416,0.9850569809381192,0.98,-4.028369601656362
121.0,2.2076054406397763,0.9963905859336653,0.98,3.725518099977094
121.0,2.3801661546942627,0.9986302590373232,0.98,-3.289830948579702
118.0,2.3076042472674927,0.9995855301216892,0.98,-3.675199207591963
113.0,2.5504822746875786,0.9996829883584298,0.98,-5.440281883202396
118.0,2.1948691323405787,0.9977162832136438,0.98,3.7309184263660486
123.0,2.286265168646349,0.9979781778550487,0.98,2.9045888640399156
118.0,2.300950656345552,0.9832717594976134,0.98,-2.2619454515197357
150.0,1.772565816678521,0.9863907530895293,0.98,1.7720812492796523
124.0,2.3164696756390897,0.9997347941379686,0.98,-4.00452607453862
113.0,2.5005127061720147,0.9959410121337532,0.98,-4.957601289981906
118.0,2.364831461648305,0.9833731420652592,0.98,-4.001297075111245
118.0,2.334983633214963,0.989681265531434,0.98,-3.819388019051806
118.0,2.3003100680765556,0.9903840020915582,0.98,-3.006144735786555
119.0,2.171208639348473,0.9853678798140975,0.98,2.4184326105183094
128.0,2.210205539103911,0.9912932184686315,0.98,2.31425887857843
123.0,2.260988173426217,0.9868290786135742,0.98,-2.2585860176345673
127.0,2.1960130171287453,0.9997638078843275,0.98,4.55479915727177
116.0,2.3429699037427976,0.9945702281351609,0.98,2.5247470531798495
122.0,2.1019078936942357,0.9966570518247261,0.98,-3.133415129835675
117.0,2.4618615911595905,0.9848163164244026,0.98,4.6819945490949735
121.0,2.227055512539085,0.985040346295267,0.98,2.4555101836597912
111.0,2.4653923776644926,0.9845910513117797,0.98,4.7004157815927545
134.0,2.171722719874869,0.999928394859871,0.98,-4.1454976445421705
121.0,2.3788966896264667,0.9867910607678201,0.98,4.054010832341979
118.0,2.2974504892360037,0.9958988251893537,0.98,-2.5720269106831726
113.0,2.5636399241726577,0.9999393778085673,0.98,5.511150852179513
115.0,2.366661343228841,0.9999966697501563,0.98,5.2263700253148
113.0,2.5359589471228716,0.9997798033954545,0.98,5.498353412214377
112.0,2.470140856239634,0.9955339678037414,0.98,4.855371928881441
122.0,2.361138372503735,0.9971317522912128,0.98,-3.9390341468952212
121.0,1.8193397837316283,0.9848533461384421,0.97,4.250954246136315
120.0,2.3005182912196913,0.9966143408873296,0.98,3.1674679765592577
110.0,2.6093420710556146,0.9999716956141872,0.98,-5.936564785036732
113.0,2.5226727959058097,0.99978402491686,0.98,-4.082781016416145
119.0,2.429904650871396,0.9852352991147744,0.98,-4.281733208202845
120.0,2.3503361561969554,0.9911269418325428,0.98,-2.86021067591659
135.0,2.246601752953742,0.9979234944908195,0.98,3.7026087391020743
126.0,2.0999554304807977,0.981274104466563,0.98,-1.7887051624131882
113.0,2.431267493944832,0.9956898005897833,0.98,3.573117024721007
117.0,2.1481867213265504,0.986862406241453,0.98,2.384466217169855
119.0,2.498820788589234,0.9999560511937136,0.98,5.279438107717012
113.0,2.3632468523763297,0.9921307216744323,0.98,3.1012513926363634
125.0,2.1829060415796744,0.9964039200085737,0.98,-2.9059020220453395
117.0,2.4447746588799952,0.9996090159584317,0.98,3.903631601315395
125.0,2.2375848782733603,0.9995786474556555,0.98,4.269368408849891
113.0,2.6551701568752324,0.9999993726610501,0.98,-6.593413192795549
117.0,2.267775083056674,0.9929808658292786,0.98,3.2801728939354784
135.0,2.2014690200549705,0.9907890638847022,0.98,-2.3377641469282793
118.0,2.2522887640462335,0.9924234668602654,0.98,-3.5234477886817746
124.0,2.3476390412178945,0.992158626512945,0.98,-4.0071929616558934
132.0,2.333230420262616,0.9908599391523862,0.98,3.9383740928719093
121.0,2.2240163181278487,0.9974966354823303,0.98,-3.754959276384355
120.0,2.334932531144301,0.9997751203120941,0.98,3.861014264193345
117.0,2.438213483318042,0.9997568121177055,0.98,-4.3069540992300706
121.0,2.244778963163994,0.986999372926938,0.98,-1.8179410549308668
131.0,2.0323514088105084,0.9803802278597711,0.98,-3.754768256684466
129.0,2.2127118733178546,0.9837964352874344,0.98,-3.001912887635976
113.0,2.3403316778860934,0.9844834896065254,0.98,2.603653771577532
131.0,2.215069005236848,0.9901535393216636,0.98,3.1780310236321676
126.0,2.2893162992201974,0.9968381411152759,0.98,-4.158310445854533
133.0,2.3130155131858583,0.9842452520010883,0.98,3.7355194158285796
121.0,2.1752869160439254,0.9883521190961887,0.98,-2.0011459288851965
118.0,2.159268531098861,0.9849432448583787,0.98,-3.0467073205270796
124.0,2.324554114066974,0.9971693871786753,0.98,3.5241848669765794
122.0,2.4747763303007155,0.9999231896323122,0.98,-5.047004247495969
121.0,2.3532088247820355,0.9843153487877956,0.98,-3.4827754274127405
111.0,2.538847124569574,0.9955986538560017,0.98,-5.198329734868203
120.0,2.3343079679780483,0.999292724204722,0.98,3.6243847473227517
112.0,2.3833277428972637,0.9904982453617306,0.98,2.5648415985395703
126.0,2.523701989317103,0.9999159674369773,0.98,5.011078709782719
112.0,2.3781618968218248,0.9817770163638923,0.98,4.3000694691635
110.0,2.400325703611806,0.9968803719818834,0.98,-3.8350282378703358
112.0,2.4040625397268016,0.9896422383495859,0.98,2.0978530622635407
126.0,2.418585825357899,0.9836628388867987,0.98,4.488619532873001
127.0,2.2346407941764426,0.9982183018326356,0.98,-3.6787999615527873
133.0,2.154168662689196,0.994810543325489,0.98,3.4948312160695014
130.0,2.276128084467186,0.9984498022476342,0.98,-4.069178008343404
112.0,2.6066975019618215,0.9999821467287119,0.98,5.748913212072207
113.0,2.5444030640574136,0.999863869332348,0.98,5.657806219977537
113.0,2.317385090223454,0.9868301740757965,0.98,-2.8931926614825576
121.0,2.24747608421586,0.9981658722813639,0.98,3.3145168476374107
158.0,1.9742324453679039,0.9986268693633793,0.98,-3.2635547397643836
116.0,2.49734881153688,0.9982061191167918,0.98,4.177780652322052
129.0,2.348511348545012,0.9997378397084009,0.98,-4.93657416261933
132.0,1.8733010299302577,0.9975521219718774,0.98,-2.9221987537000387
133.0,1.9137721607953995,0.9850273779974089,0.98,-2.5534467442186175
110.0,2.5461072394357513,0.9996707336637195,0.98,-5.435245015225044
119.0,2.372889089073926,0.9933178981824073,0.98,2.2142736791871886
120.0,2.3377062845950576,0.9942276717287492,0.98,3.2802137150421316
117.0,2.2759906887271653,0.9923276498806534,0.98,-4.846714649487226
132.0,1.8359105092039463,0.9819620071830165,0.98,-2.077975537876883
112.0,2.548322640909746,0.9999392944934324,0.98,-4.205081996085088
112.0,2.445928984482413,0.9971941199099348,0.98,3.330882036991888
110.0,1.6769638050509332,0.991403017079341,0.97,3.9575740950079608
111.0,2.3896183616656232,0.9918461686720689,0.98,-4.028360163480826
121.0,2.477872432850739,0.999209485329995,0.98,-4.336264112641041
113.0,2.7206164540153237,0.9999999990561987,0.98,-7.826414907655907
111.0,2.460739771285379,0.9977963895849429,0.98,-3.573857202247011
116.0,2.334247644530705,0.9918481182659031,0.98,3.7467379153867637
127.0,2.2825146368550464,0.9911280034614273,0.98,-2.0784522878030818
119.0,2.264202913406666,0.9800908569484696,0.98,3.27044649142922
116.0,2.5041722526199064,0.999618069816906,0.98,-4.056881282956268
116.0,2.240183870966278,0.9828743546702601,0.98,3.7237380998562406
115.0,2.3407583408157255,0.9914211030700315,0.98,-2.1207607565805895
118.0,2.535961924544017,0.999206523425617,0.98,-3.8175109950885107
115.0,2.680998439784908,0.9999999425922124,0.98,-6.929359483012707
126.0,1.9553657831008613,0.9907641516847363,0.98,-3.238995585528604
151.0,1.9912687531240252,0.9826189088237594,0.98,2.2775455573161163
112.0,2.502887012902724,0.9984719767638216,0.98,4.816402657508246
115.0,2.316840456533883,0.9976415171656029,0.98,3.3006849824265676
124.0,2.4463940211535697,0.9989784934625311,0.98,-3.9815125763338406
100.0,1.4876272692436816,0.9998290605216645,0.97,-0.4735638579562752
114.0,2.499494150678491,0.9961797204533154,0.98,4.873298476989148
113.0,2.5478564624218274,0.9998749249141011,0.98,4.5514406936752305
110.0,2.493067818168818,0.9884029487945036,0.98,4.864497955516571
131.0,2.4297766570630563,0.9997847713264718,0.98,5.058062358977197
129.0,2.083267457695601,0.999427015791816,0.98,3.8447476119113806
115.0,2.4017576459275314,0.9807368523829164,0.98,1.6812829454965026
119.0,2.5385340343952594,0.9999999852715303,0.98,-6.498597336464095
117.0,2.528509750054832,0.9999561757947566,0.98,4.930324196814849
127.0,2.348250367174073,0.9998337946050231,0.98,-4.613963591181494
131.0,2.104532034412282,0.9996413281768007,0.98,-3.7599284944363713
119.0,2.1370846625958437,0.9932633706328291,0.98,2.6768709387516143
115.0,2.5355832845603126,0.99995315208364,0.98,4.9010728608554475
115.0,2.3721153309398333,0.9977265645086532,0.98,3.7559197763705274
116.0,2.240727129130772,0.9839908165023263,0.98,2.2394601541310966
118.0,2.344881760603387,0.9999234552796671,0.98,4.594593312489178
125.0,2.0815629478932554,0.9951054873231774,0.98,-3.146091357286749
130.0,2.1531334264014457,0.988233809293017,0.98,3.655874384681607
118.0,2.557344014128235,0.9986626749445907,0.98,-5.494662888299677
130.0,1.8680071849123008,0.987564621239877,0.98,1.8967815462580182
112.0,2.5597921239753703,0.9989300647225033,0.98,5.386401822671367
113.0,2.5992715964962367,0.9997571019559133,0.98,-5.840054166477656
123.0,2.181458708854829,0.9857583934105636,0.98,-2.674773636033191
123.0,2.149214354118669,0.9871308873558391,0.98,2.4403650472081657
119.0,2.5061427671623036,0.9997633251439818,0.98,3.8763349028282974
125.0,2.2221783805078057,0.9863535952390887,0.98,-3.13195023230295
118.0,2.4403347204689405,0.9911479311337676,0.98,-4.152491940362221
