c,sigma1,pi,piStar,y
309.0,1.6208943198206152,0.9274899091253584,0.89,2.869470886442655
314.0,1.5850696066242513,0.9645831047304232,0.89,3.107645981867061
319.0,1.7774076930064948,0.953522900041548,0.91,2.5524433408758385
316.0,1.7794581637870663,0.9966733569273662,0.91,4.47602269139828
309.0,1.6597924598945049,0.9819241154985175,0.9,3.0382398715206573
338.0,1.8447673529882422,0.999997175874472,0.92,-6.349226048676452
305.0,1.6568219290178634,0.9145997114130633,0.9,2.2623242900725207
307.0,1.9377542602662774,0.9981980288468038,0.92,4.121876400057465
304.0,1.9976310963542243,0.9984105132068503,0.92,4.7907252255664625
318.0,1.5395526064124319,0.9970236234574794,0.88,-4.07456652556736
303.0,1.8621841204300935,0.994830385392623,0.92,4.0278362970342485
307.0,1.6519947382586306,0.9626145004995451,0.9,-3.7317939214581277
338.0,1.81658963593422,0.9764125074981237,0.91,3.9626026100325547
300.0,1.7685413827150893,0.9490721585148093,0.92,-4.72228118155988
324.0,1.6765715285550389,0.9402047697099137,0.9,-2.3752238487986883
311.0,1.791351433132392,0.9149591136771259,0.91,1.6966177966598488
312.0,1.8656166620312933,0.9993251516383743,0.92,-4.30378678643319
336.0,1.5120419282408013,0.8843212142425201,0.88,-2.8578121745916825
307.0,1.7725695781283972,0.9643080594111682,0.91,-2.5021216683215717
303.0,1.8279157854878127,0.957948082188413,0.91,3.6773035626628894
301.0,1.492952516647639,0.8786824337230301,0.87,-2.461419414678771
301.0,1.8956859012696616,0.9871477184033164,0.92,-4.23011127040604
310.0,1.7311547163547096,0.9642874215126623,0.91,-3.866736702805736
242.0,1.8227738286464583,0.9414989734413323,0.91,2.1531347360014133
310.0,1.6805963687084522,0.9078843979803849,0.9,-2.606545841737183
304.0,1.6539129941833661,0.9194808139183428,0.9,2.2913815965742836
325.0,2.108216369077078,0.9998619387805977,0.93,4.787398075442678
301.0,1.5631503878487307,0.8929602339190219,0.89,-2.6825995211798235
315.0,1.7295027973172619,0.994971524164832,0.91,-4.235942153121494
310.0,1.7434193430220226,0.9856099861390927,0.91,-3.2513143640326923
306.0,2.192102654402614,0.9997512576270777,0.93,-5.677616601168934
302.0,1.761621349205919,0.945114076238289,0.91,4.011877781665315
313.0,1.4260625475230895,0.9356014211940209,0.86,4.281083204658201
309.0,1.759529228227963,0.9140422319818085,0.91,2.2198669321388844
305.0,2.225114372409035,0.9999797988002981,0.93,-6.493643873366683
303.0,2.061537015854278,0.9995453766055243,0.93,5.620697864480991
318.0,1.5924133823956246,0.8906243547760998,0.89,-1.306768529310153
308.0,1.7983183119478796,0.9952187058195786,0.91,-4.055664797435309
316.0,1.8111122290361943,0.9824992328154818,0.91,-3.5611664813217607
326.0,1.8383431524232254,0.9929680402637037,0.92,-4.2510222573481835
309.0,2.0342398731616087,0.9999951949147777,0.93,-5.682417169881159
304.0,1.816650615591097,0.9946110131833852,0.91,-3.695889754686181
311.0,1.7123373505942157,0.9907315128914645,0.91,3.721756728628193
309.0,1.7793538038770917,0.9426456312971668,0.92,3.9154176457181094
308.0,1.7545050512543434,0.9933270114316036,0.91,-3.86668943680217
233.0,1.6382842197959242,0.905418258758325,0.9,2.105941721055438
304.0,2.0291184964617957,0.9987838454318428,0.92,3.898821727497754
306.0,1.6333158090342437,0.9368712003362946,0.9,-2.2105703543417565
309.0,2.2977612439048816,0.9999977223585049,0.93,6.448305845938331
131.0,0.24624885573456945,0.988342359209037,0.98,0.07853645710394232
309.0,1.8022524790403038,0.9913560243573547,0.91,-3.942183591707087
314.0,1.6307035683735478,0.9471259786591122,0.9,2.5686865944632244
308.0,1.8939806832161508,0.9991270119393154,0.92,4.910378296630399
302.0,1.7141108329949106,0.9935664642032855,0.91,3.6725725602496695
322.0,1.5773635141016111,0.9043948223018903,0.89,-2.454116299368863
315.0,1.724373452905503,0.9910540383541881,0.91,3.7076735440993867
307.0,1.7245046726372275,0.9330951751581061,0.91,-2.499651535211958
308.0,1.830535000171717,0.9992896594042363,0.92,4.30598773242325
303.0,1.44716962817542,0.9592031268096585,0.86,3.1160061738773743
304.0,1.86850609759668,0.9863760053373954,0.92,-2.856380574620341
316.0,1.6046676338677506,0.9271520449492116,0.9,-3.488049803593021
317.0,1.9569311825866094,0.999423754126583,0.92,4.440382812663546
326.0,1.6998708523793333,0.9257960060810463,0.9,1.5918583208012187
311.0,1.86327629230131,0.9822885869771613,0.92,-4.7760629374167465
167.0,1.9843882122765835,0.9262449906637719,0.92,2.9152522213972474
239.0,1.7419755804973578,0.9622944388941101,0.91,-2.6860312305743133
191.0,2.1295312692269004,0.9564017919959507,0.93,-2.8467069716997404
323.0,1.9082000926941687,0.9954597037759693,0.92,3.5050725721987694
304.0,1.3380543588820761,0.8307005083043336,0.81,-1.6419390321737781
306.0,1.9028258250238428,0.965351919414581,0.92,-4.977123978851037
328.0,1.6838480518757502,0.9911888605483434,0.9,-3.8544535968063682
306.0,1.964680680969294,0.9996955115891734,0.92,-4.493900660807435
301.0,1.631322142025154,0.9372581139122546,0.9,-2.7280379163860538
311.0,1.9423517269801172,0.9920650339744974,0.92,3.5709314786502744
333.0,1.6397948472059845,0.9206090188859847,0.9,4.169541096307914
309.0,2.2848765092610983,0.9999994370721148,0.93,-7.200744227152679
304.0,1.7545492526557211,0.9812520354602865,0.91,-3.2541491641403586
305.0,1.6585164705021906,0.9471265142957561,0.9,2.3611841857065015
305.0,1.986564190873339,0.9987585268268412,0.92,3.8634055365294167
302.0,1.5137034566920713,0.9022286419969813,0.88,-2.2300061758598853
308.0,1.9041294646653353,0.9744771282539607,0.92,4.748550979136751
303.0,1.8033162565846628,0.9880419744478057,0.91,-3.043963503351098
304.0,1.4409702214181739,0.9716410085638731,0.86,-3.3137447404365035
301.0,1.789846809893691,0.9725034170605262,0.91,3.8249924094612435
306.0,1.5288183338575112,0.9008002683291041,0.89,3.4827063418456734
309.0,2.2917464087597526,0.9999903676505579,0.93,5.758488556380261
309.0,1.7857680742566686,0.9870428872404651,0.91,4.122652776956622
314.0,1.612363201716598,0.932452938572844,0.89,2.1473225260189186
309.0,1.4395466366642304,0.9989728658700701,0.86,5.480264277358803
