c,mu1,pi,piStar,y
205.0,-1.4119420303313623,0.9962109475089678,0.98,-3.4753116168988414
209.0,-1.007419492850284,0.9843879176500087,0.97,-2.060798779945637
208.0,1.564456008697444,0.9963731511188452,0.98,2.999837011496896
238.0,0.856632533127626,0.9766665966522029,0.96,2.476248585112415
205.0,-1.3922735504370296,0.9866563071871326,0.98,-1.9011561784758046
230.0,-1.7317562924354752,0.9969312133796291,0.98,-3.4520381757912006
224.0,-0.7601336005056782,0.959017778258272,0.95,-1.3744906835227573
215.0,-1.5612621731255691,0.9958012509829279,0.98,-3.1061430936181242
201.0,-1.5178481386647795,0.9963979893023653,0.98,-3.8258943580288176
228.0,1.1923018493735307,0.990344954728261,0.97,1.690354682366662
205.0,1.4171602415991196,0.9935238905192928,0.98,2.6473467227489977
249.0,-1.0244438000019263,0.9748732464232185,0.97,-1.7424060897733684
204.0,1.149420374267795,0.9954362954251346,0.97,3.6245077594122574
222.0,1.621910781422219,0.9990350978158504,0.98,3.174576892749286
214.0,-0.9607076573797966,0.9765785059367048,0.97,-1.7243828096515008
211.0,-1.5674884711283712,0.9981256018686712,0.98,-2.4417457817574135
223.0,-1.5081725588669295,0.9988117873277145,0.98,-3.4801118591885936
282.0,1.004827360607891,0.9801368130300182,0.97,1.5734353474368816
221.0,-1.4718525450738598,0.9855672535214762,0.98,-2.4887026663876997
203.0,-1.3833536996576248,0.9956721578194113,0.98,-2.220393062154012
201.0,1.350073314964752,0.9877237192540428,0.98,3.0881627700328895
230.0,-0.8861047254670873,0.9727309694675538,0.96,-1.2588490589845924
267.0,-1.4131503178516294,0.9995270653908073,0.98,-4.012259955501693
233.0,-1.0181072002661862,0.9741631011973232,0.97,-2.2186478013929487
220.0,0.9175492792976732,0.9662485081967727,0.96,1.7913881043533255
206.0,-1.1262293191766,0.9966465872532008,0.97,-3.1251623228996346
221.0,0.875554182411543,0.9850055160431751,0.96,2.4224435454497053
204.0,-1.4326920751752954,0.9891258812394118,0.98,-2.5796113153908995
237.0,1.2669557135157348,0.9900529706620055,0.98,2.0591419308821424
251.0,0.9641742105123424,0.9786895547439254,0.97,1.2620416216656414
206.0,1.4013432800635113,0.9802747897806778,0.98,2.2241721047345626
217.0,1.1454373412381382,0.9953813083740203,0.97,2.5175298466848552
256.0,0.8059424351491236,0.9688180589871219,0.95,1.0453229044175552
226.0,-1.0493096107498525,0.9930243291045939,0.97,-2.8188250471927994
203.0,-1.626061077663959,0.9983485822469844,0.98,-2.5175396654151427
213.0,-0.9355205973019455,0.982455036764774,0.96,-2.3480091026537675
225.0,1.2309675458689224,0.9858945779695493,0.98,1.079396584928085
213.0,-1.5307925050421762,0.9921033955544812,0.98,-3.3911963673264673
206.0,1.2309075026155547,0.9823694988892246,0.98,1.3489605035575143
210.0,1.2441915504035344,0.9821143308755972,0.98,0.8906435179232133
208.0,1.244224367829722,0.9935536717446753,0.98,2.647172445779008
209.0,1.4812608609459057,0.9961550639049657,0.98,1.9872691667054585
224.0,1.4239232724382005,0.986805969736985,0.98,2.4589364669010103
226.0,-1.5566513205949775,0.9985850810227656,0.98,-2.9807051914205434
217.0,-1.244949507771715,0.9975564807089263,0.98,-3.258396513005592
165.0,-0.7826572071407827,0.9501784969937783,0.95,-0.4221346275187924
223.0,-1.5095052520606367,0.9967650137365013,0.98,-3.4820064265971595
229.0,-0.911882983395967,0.9725217419548761,0.96,-1.3129699244686797
217.0,-1.1725114231461389,0.9947608053206167,0.97,-2.5642328066582296
225.0,-1.3738050241147335,0.99528237021458,0.98,-2.563223150924121
212.0,1.13589519524316,0.989126579273705,0.97,1.7054092043241007
204.0,-1.4653412526504124,0.9967392318139999,0.98,-4.225372304931577
205.0,1.1654689665215778,0.9732881109958004,0.97,1.2696199355764022
214.0,1.366617960266057,0.9905768365209435,0.98,1.3985286222244873
205.0,-1.4732645597419358,0.9919934607630961,0.98,-3.0874084101237433
241.0,-1.3832232109973084,0.9914364550795054,0.98,-2.3463202251841655
213.0,1.5465426155620403,0.9907882480720731,0.98,3.991746563924731
223.0,1.1690371380438598,0.9761523988231239,0.97,1.7464063402505565
213.0,-1.3886526996594903,0.9960607640708641,0.98,-2.1476963281023713
209.0,-1.0452193739247355,0.9718838881267864,0.97,-2.0252939857213974
253.0,-1.5645166780189497,0.994150474964717,0.98,-4.295923063471824
219.0,0.9887850471067305,0.9721204515301236,0.97,1.154492536853617
248.0,-0.8048690892761546,0.954628931332189,0.95,-0.4204445077234453
239.0,1.186379683889925,0.9950638372774206,0.97,2.9531279054905824
278.0,-0.7701968650955728,0.9829268119604638,0.95,-2.7850879652455194
213.0,-1.4290648248128333,0.9955454410304267,0.98,-2.492431332839515
203.0,-1.5634384513575812,0.9989724094571788,0.98,-3.121935120674105
226.0,1.366267518635561,0.9870210717804694,0.98,3.7699057711629376
236.0,-1.0648472271463865,0.9762955858065898,0.97,-2.10126569412215
217.0,1.1363914446443508,0.9931180798672103,0.97,1.9664122449882617
337.0,0.9022202127058656,0.996836725791646,0.96,3.9457485321158763
202.0,-1.3898393494399726,0.9930215246849835,0.98,-2.94699764071491
390.0,-0.764938739974291,0.9627358531471532,0.95,-1.5670531620705739
210.0,1.5750951538489542,0.9960774816733671,0.98,3.238651958143659
205.0,1.161159897002963,0.9934779925899585,0.97,2.76956621843838
258.0,-0.9494906417346842,0.963930467129984,0.96,-1.1068804501856166
216.0,1.3897591376939173,0.9918492076983982,0.98,3.974497827805665
246.0,-1.4001165638499005,0.9915626612276114,0.98,-2.707236965253885
211.0,1.3906396557617646,0.9895546380093657,0.98,2.3332760052258026
208.0,1.490747120387071,0.9936543360166202,0.98,2.2877352377467353
100.0,-0.5493739893735607,0.9929804726251363,0.91,-1.2698983808637516
220.0,1.0672638516124848,0.9834985012371591,0.97,2.290127349552754
226.0,1.3343552436944126,0.983334269386883,0.98,1.2869346003369366
214.0,1.4842668239294263,0.9906717938742914,0.98,2.976845263134576
203.0,1.7292685171258841,0.9998305874824552,0.98,4.060331372557094
226.0,-1.412165263542192,0.9964611519236362,0.98,-2.084573859953536
219.0,1.2637329483477402,0.9949012991616394,0.98,2.482881400460093
218.0,-1.1499957370179086,0.9801092057172398,0.97,-0.632596356077088
214.0,1.428489433690901,0.9909425884153006,0.98,1.408383488104392
269.0,-0.9206382174078089,0.9701215709879065,0.96,-1.4373793962312573
225.0,1.08103879730333,0.9902486234984158,0.97,1.9579425946183042
209.0,1.387659001653362,0.9917351199418849,0.98,1.5892963948160888
202.0,-1.4931141953840048,0.9822218776997502,0.98,-3.3632521675578433
208.0,-1.4497892626736004,0.9939147646517751,0.98,-2.61354808174654
226.0,1.3635278226672891,0.9869077016854219,0.98,1.2039356784570552
201.0,1.579384606274762,0.9970764665732075,0.98,3.1217346323757877
223.0,1.4200765397662332,0.9959543117230107,0.98,3.5941276545350624
280.0,0.8946830864406752,0.9688375638545299,0.96,2.1783212936951566
204.0,1.3860588250116788,0.9922462455281923,0.98,1.6444966850605898
250.0,1.028456085017586,0.9732775185977585,0.97,2.4676864996715846
217.0,1.267093247426055,0.9962627372280374,0.98,2.482648003728362
209.0,-1.0531441693369132,0.9814477164382821,0.97,-1.6754428052798562
224.0,-1.5404254706848095,0.9986266564119609,0.98,-3.9501174384910285
233.0,-1.1993779952654888,0.9874941536687757,0.97,-2.831815402909177
283.0,1.242584702633641,0.9929893454180264,0.98,2.760316568612709
256.0,-0.8281155701888739,0.9606677553171037,0.96,-2.454488501888399
205.0,1.5749633582317832,0.998935154470785,0.98,3.1705981957247724
114.0,1.4956743172242237,0.9902566676213304,0.98,2.455861372382181
202.0,-1.5791958475526646,0.9991008702667109,0.98,-3.1872648677066877
236.0,-1.0663398919444829,0.9706872489146998,0.97,-0.9860207155112122
206.0,-1.7210957432611516,0.9991012082910651,0.98,-3.224306644548825
252.0,-0.5716247707507891,0.9645628357801771,0.92,-2.3189084455878577
208.0,1.4035069581889406,0.9948786586287429,0.98,2.190773591585581
232.0,1.4191831582114094,0.9995381082210602,0.98,4.304366536243538
212.0,-1.345695045618732,0.9886383529322799,0.98,-1.1650106942293141
217.0,-0.7937335826295274,0.9500164741537859,0.95,-1.1018905808418529
204.0,1.4038997389059746,0.9909563015620144,0.98,2.493686939416876
279.0,-0.797752609139232,0.9794570194973311,0.95,-2.0519854436551275
263.0,1.478387508661979,0.9990059083810718,0.98,4.015987968865657
222.0,-1.460323437467163,0.9923209446270409,0.98,-3.3643431520561937
205.0,-1.564363190679173,0.986980763448346,0.98,-3.465684963977651
211.0,-1.533227281224022,0.9974285811734256,0.98,-4.808124590607448
206.0,-1.3599341240227985,0.9925409861584947,0.98,-2.279829566805647
216.0,1.5433502083564545,0.9983944915079476,0.98,4.148928868434583
217.0,1.0809206811008805,0.9946879064736164,0.97,2.6651442341136886
248.0,-0.9942734068291578,0.979198665542434,0.97,-1.1066716012458562
209.0,-1.1388049618932123,0.9952550611938573,0.97,-2.64878381559896
202.0,1.546182274478053,0.9936269795889662,0.98,3.8280467680615713
216.0,1.4475908522099192,0.9871674870574059,0.98,1.8351860498531758
218.0,-1.5363022622571816,0.9985836088981067,0.98,-3.3878384539839113
239.0,0.8611868229960612,0.9865069482193236,0.96,2.6079611834481518
200.0,1.114268559122409,0.996263675401858,0.97,3.17602796765851
221.0,1.4140782028564571,0.9961645497755846,0.98,2.8506246276679903
278.0,0.865380598335087,0.9832430988856324,0.96,1.640107971032627
215.0,1.3729597649630818,0.9930560484167014,0.98,2.5771770547579584
210.0,-1.541666841377184,0.9915877520373595,0.98,-1.5732994830842784
202.0,1.666849244938045,0.9990545614027724,0.98,3.2369430429069466
324.0,-0.9032185444427866,0.9698796474850102,0.96,-1.6179193430861265
205.0,1.3118474364373094,0.9843601148312058,0.98,1.5591188393208983
215.0,1.614478941415051,0.9992221141206282,0.98,4.780499253359773
218.0,-1.2585098471501321,0.9964094049193807,0.98,-3.4640002275869417
228.0,1.0865034780597482,0.9936299839172172,0.97,2.2945445635310393
203.0,1.441635072252385,0.9966763243135826,0.98,4.494830816781461
201.0,-1.0814369642320765,0.9923262163667659,0.97,-2.2349185278917427
203.0,-1.5825791449940871,0.99661507818207,0.98,-3.914809489233458
238.0,-0.8161455763877382,0.9692890323875467,0.96,-1.9160161213414577
203.0,1.4778489402027564,0.9957051572288106,0.98,2.4375964746406216
202.0,1.0901604595099244,0.9950821122876216,0.97,3.0406159040705116
205.0,1.286530042331394,0.9851350146290263,0.98,3.299754907446383
223.0,1.1711283761587805,0.9888237445317407,0.97,2.771504546001024
218.0,-1.770689665089498,0.9999715714036697,0.99,-4.90152692336776
244.0,1.387144043250175,0.9856922424791774,0.98,3.3755124281560116
228.0,-1.373772325738508,0.9940799759465696,0.98,-1.9507309433473494
227.0,1.2541532347690647,0.9825303439915294,0.98,1.7793118951421407
219.0,1.227596649270613,0.9804551009693858,0.98,0.9583218290751304
211.0,1.6382648123763408,0.9981877620666187,0.98,3.2337524307937766
201.0,-1.6597940704696885,0.9992734891532687,0.98,-4.0002208419470096
204.0,1.5994545711664627,0.9983220460518392,0.98,3.4426746442215865
204.0,-1.5258172331541775,0.9976538936478649,0.98,-2.96340393810089
214.0,-1.4355051810898765,0.9873029452707224,0.98,-3.0969316558518782
239.0,-1.0534502711597133,0.9810084118288028,0.97,-1.2117923458582702
208.0,-1.5583276566585638,0.987795301909298,0.98,-2.917947483673818
253.0,0.7982093312569893,0.9757805698109605,0.95,1.7520978609054323
240.0,1.2959903942848934,0.9934637346182604,0.98,2.5742484189130206
211.0,-1.5705291293050374,0.9910373729403705,0.98,-1.6382907027824058
205.0,1.3929287330835978,0.9851994790617646,0.98,2.2366445388509817
209.0,-1.1307816590738737,0.9753220945325248,0.97,-0.46572094781783424
231.0,-1.367440875152086,0.9975312247321324,0.98,-2.4856566865249445
220.0,1.1181201886776344,0.991743474158523,0.97,2.0261861094739793
208.0,1.3573585379428847,0.9812630240846136,0.98,1.3395885501617086
209.0,-1.6564453916559643,0.9990496759845452,0.98,-3.1848186896597706
219.0,-1.261280505146585,0.9817229880620977,0.98,-1.3109513438183622
204.0,1.3214102942210724,0.997099744772603,0.98,2.6362618675831353
208.0,-1.4385603429256415,0.9872105701901933,0.98,-3.1424529739143243
204.0,-1.3130877153076839,0.989373547414862,0.98,-1.8680557009155476
221.0,1.4425943755330952,0.9968991879778225,0.98,2.1738060754124504
338.0,0.7470086146553098,0.9571445332158411,0.95,1.84289281571476
207.0,1.3352635166795332,0.9989044616679918,0.98,3.3951870057300386
207.0,1.6396907267156782,0.9967538430388907,0.98,4.499500808366198
210.0,0.9168464740142634,0.979468025499314,0.96,1.3360712560112329
207.0,1.0871784167391818,0.9844659762674821,0.97,1.972430579009512
206.0,-1.593919248153889,0.9953624762200187,0.98,-2.6260754831914954
206.0,1.567951682633985,0.9959149938088144,0.98,2.457121802188055
212.0,-1.653477069056526,0.9877424083138532,0.98,-1.5534157410593692
224.0,1.0852350497294443,0.9725798389050525,0.97,1.960888829907296
220.0,1.1602600460459258,0.986775840559847,0.97,2.145936588050546
246.0,-0.9609666202240089,0.9731949223832723,0.97,-2.024664276631505
209.0,-1.2698302017417193,0.9825794653518817,0.98,-1.6351740375217978
208.0,1.000411381161078,0.9747220001885897,0.97,1.7306246198292605
293.0,0.9886499908362103,0.998308019720352,0.97,4.461483628085246
218.0,-1.3000372314784283,0.982854455137641,0.98,-2.660718736964826
210.0,-1.2276210128809621,0.9862270500630897,0.98,-1.227017315922542
226.0,-1.5521826384618846,0.9947884461596512,0.98,-3.722314940534142
204.0,-1.3824705197508849,0.9920380048933971,0.98,-2.171645287187552
223.0,1.3081395885902856,0.9932234515988958,0.98,3.3511591778531904
254.0,-1.2893159307670299,0.9874785727585462,0.98,-3.102374965473438
224.0,-1.1899190501501422,0.9722759022865813,0.97,-2.9804496445222872
204.0,1.1841053919826656,0.9710837351683428,0.97,2.5538655717628322
209.0,1.0853040224248418,0.9707441042678113,0.97,2.017482522187709
206.0,1.4982466723530738,0.9858587879916324,0.98,3.169135194236776
203.0,1.4669436803354508,0.9848822364167378,0.98,1.5930850516250015
203.0,-1.4355383146588572,0.995270829393514,0.98,-2.3401050527060194
255.0,1.6000564254448546,0.9988697463082009,0.98,2.721134608243502
212.0,0.683159706452492,0.9684128760520656,0.94,2.77345345418612
225.0,1.7148288471481041,0.999073716072664,0.98,3.0607618591671057
255.0,1.0538113521994494,0.9862112023728022,0.97,3.585548435338172
204.0,1.214660828073431,0.9893204892932921,0.98,1.800151832543143
247.0,0.9202788777410914,0.9894716072846367,0.96,2.5870611743136367
254.0,0.9844317323257719,0.9873453632151313,0.97,2.369757568266764
225.0,1.62685418821605,0.9979722608494526,0.98,2.986427921779458
205.0,-1.4761231776242572,0.9971129361849589,0.98,-3.253677548094948
201.0,1.6370673495647026,0.9959776711298467,0.98,3.10065296918739
