c,mu1,pi,piStar,y
214.0,1.2572666268556785,0.9836584906178266,0.97,2.545213581879808
350.0,0.9104165344849929,0.9821346596855859,0.95,1.7752539650620114
206.0,1.2644668152673504,0.9816592448734994,0.97,1.0743781168062103
228.0,1.1740354766543375,0.9755404898148775,0.97,2.024796793053479
217.0,1.253330899691435,0.9930593139994986,0.97,1.976292566693096
215.0,1.2611043394760608,0.9815693839883685,0.97,2.2448391648452346
215.0,1.4170821974491783,0.9905208837544556,0.97,2.4404035685432723
228.0,0.9789781080653045,0.9640764690577727,0.96,1.765292376450183
219.0,0.8663081584876314,0.9824393785059486,0.95,2.988060460571619
330.0,0.8832924044019137,0.9684854083757227,0.95,1.277223483971427
210.0,1.321894853850097,0.9901288049755529,0.97,2.9530721396603354
222.0,0.9882030652931061,0.9771112813230924,0.96,1.7318544971223524
224.0,1.1911184988645778,0.9834733266014964,0.97,1.2055064342747772
222.0,0.8936181014313231,0.9653645548889489,0.95,2.1997895171810313
212.0,1.0239514530445257,0.9705774255615024,0.96,1.3114779520345534
211.0,1.0236178602049173,0.9745202471226014,0.96,1.1893627663605966
256.0,0.9403984955534196,0.9550104196226401,0.95,1.675065694440996
231.0,0.9111190482663697,0.9925111403518203,0.95,4.374171621498071
212.0,0.8781539551053944,0.9669815023208759,0.95,1.1701099422864503
222.0,0.9905528739644704,0.9779704952678617,0.96,2.2426341399204865
228.0,1.0252468551907465,0.983338974318636,0.96,3.1061614821741568
218.0,1.0064583744118543,0.9682826542284502,0.96,1.7352556866885616
215.0,1.1850097924242422,0.9800400106060208,0.97,2.5249972442886923
211.0,1.2917787348383127,0.9883065067592283,0.97,2.0756499514774718
207.0,1.1565299403767493,0.9827608078183557,0.97,1.3069216913601918
222.0,1.0571971835978675,0.976750190106187,0.96,1.103671393803669
222.0,1.0398916509536678,0.989765529832984,0.96,1.9361260588809623
252.0,1.0512803229863459,0.9644574796255448,0.96,2.3215351944058114
231.0,1.160015774538438,0.9953793316166831,0.97,3.2808156751129287
255.0,1.1193275836169558,0.977324687326895,0.96,2.4749629235074684
272.0,0.7567383025059587,0.9743278560697091,0.93,2.6225155908904974
210.0,1.176866356164556,0.9911988963083953,0.97,2.2434449562594274
252.0,1.0206507259621818,0.9924900821593992,0.96,2.5028076630762186
218.0,1.2232477132204607,0.9849426936197697,0.97,1.8477021201242665
223.0,0.8993563282160733,0.9705769671579044,0.95,1.4611037590814129
213.0,1.112158962537118,0.9718034536488321,0.96,2.27184309834004
203.0,0.9697608322053299,0.961991982727409,0.96,1.4090779898401093
238.0,0.8349090175862705,0.9738488715877723,0.94,2.7094436528986283
238.0,0.8474588660018076,0.9630872583791241,0.95,0.864549946306172
221.0,1.134287432837617,0.9791982749037778,0.97,1.755553227241681
213.0,1.0697344788256722,0.9766319076222632,0.96,1.5232892995289902
228.0,0.7816327945314364,0.9523692505161202,0.94,1.6522793195946404
214.0,1.092458407977869,0.9727415914246721,0.96,2.021575395514084
237.0,1.0450274028497162,0.9659808171728326,0.96,1.9101335712337808
256.0,1.0871849327565193,0.9659668662745472,0.96,1.766805297967038
217.0,1.0188071374205945,0.9772548881077305,0.96,3.233194449429649
219.0,1.3954854728007222,0.9938737340630779,0.97,2.3130149221660212
254.0,0.9240612436834629,0.9708344833639806,0.95,1.3976314177653126
207.0,1.0486380874574772,0.9699337986657652,0.96,2.5157086495346412
219.0,1.476097113559797,0.9978976285303177,0.98,2.679618128561958
212.0,1.1039733036551411,0.9717524406081139,0.96,1.8946836823842128
237.0,1.0252803688637382,0.9738719462820182,0.96,1.4790607772722648
239.0,1.28021337229759,0.9961262697647227,0.97,3.538964560076627
212.0,1.1123297738677986,0.9780275134138441,0.96,2.313338883143045
221.0,1.1117739125304182,0.9679602234170797,0.96,1.7245021673282435
213.0,1.408798686227226,0.990102523355647,0.97,3.075806880272765
231.0,0.9210654352707638,0.9704990249503954,0.95,2.3708631266705553
237.0,0.8656587281672038,0.9624274531464363,0.95,1.5954717785976533
206.0,0.9314112959770455,0.9772363206636377,0.95,2.65067464987638
232.0,1.146413207902872,0.991595037738058,0.97,2.9273951674757273
211.0,1.1146084208211668,0.9921582138807951,0.96,2.1749914424695573
141.0,1.3604299638746091,0.9701909489376145,0.97,1.2863604441036867
229.0,0.9960626488341358,0.9758197822030135,0.96,1.5104272889691002
258.0,1.1878587699063563,0.9887996485236765,0.97,2.0556061289968715
229.0,0.8930525942621124,0.9577992772497997,0.95,1.5364087224314846
305.0,0.9226648090390478,0.9529367137717896,0.95,0.8147072841587146
236.0,0.9595868862856333,0.9671968866855203,0.96,2.0655084542510114
218.0,1.0427296906059402,0.968706622585157,0.96,3.5200710412245515
223.0,0.9683723824677356,0.9702737439697048,0.96,2.021767925716765
216.0,1.0868233582983702,0.9828404030234205,0.96,1.8887773339610856
233.0,0.8763128559306235,0.9525583474363352,0.95,1.1125492543790192
239.0,1.0884621122176863,0.9784182533726717,0.96,1.6314728562346668
226.0,0.8746843824729201,0.9575702442380702,0.95,0.7719937216066399
221.0,0.9082388237102013,0.9526507916276361,0.95,1.0140772831721403
220.0,1.0117572650480298,0.9674233758964803,0.96,1.858332092047057
222.0,1.0192404295756936,0.9624747468362359,0.96,1.5132254337695341
165.0,1.1866928202878473,0.9710108110950494,0.97,1.647539071100134
211.0,1.210003403010786,0.9781672731206553,0.97,1.5352657682681201
230.0,0.9389688031749613,0.9697623337238989,0.95,1.305484713085367
215.0,1.2819138088978461,0.9940119707231884,0.97,2.899481378094336
224.0,1.200971820192173,0.9784031222874059,0.97,1.083661069492805
218.0,1.1235315727472734,0.969627784852332,0.96,1.0684097580756418
210.0,1.2600563730584642,0.9812176440929643,0.97,1.882947101525062
212.0,1.312467796912149,0.9703684833953767,0.97,1.6984594615139628
217.0,1.2547985010076885,0.9883534121256335,0.97,3.260299334883868
209.0,1.1576025085990804,0.9718795024346728,0.97,1.071238795213517
221.0,1.4213151273607074,0.9779469843462094,0.97,1.9270528114462682
210.0,1.1400282051392923,0.972962639728189,0.97,1.9240808425801035
238.0,1.229914220555623,0.9732839399280708,0.97,3.102715875438057
275.0,0.7752690765816739,0.9568011465685714,0.94,1.5661043992026507
245.0,0.9668811929412159,0.970760516538083,0.96,2.3560136748960465
226.0,1.3567081643090824,0.9962225299521047,0.97,2.4385438373935573
243.0,1.079808632185334,0.9824062830095458,0.96,1.634171947434108
235.0,0.9600574540829475,0.9678940541633201,0.96,1.4342279213212517
228.0,1.256003222605648,0.9969952238659092,0.97,3.359684077526646
269.0,1.0738949961730384,0.9687669595114545,0.96,1.146387648504704
211.0,1.2241782037060271,0.9917594177511239,0.97,1.8138841654864057
207.0,1.1991479946315866,0.975516502782964,0.97,1.4031771996673084
