c,sigma1,pi,piStar,y
212.0,2.119594888059805,0.999318565986582,0.98,3.5889629018601994
209.0,1.700790933022486,0.9712298553383277,0.97,1.354117987808543
229.0,1.9612695105336535,0.9934977997482337,0.98,-3.191368570346595
211.0,1.8874927155120718,0.9981030610052087,0.98,-3.0379119255676996
207.0,2.1538972106018925,0.992769219100124,0.98,-2.9281742178217787
223.0,1.6311928123317792,0.9906711472607631,0.97,3.3082723259611506
201.0,2.20598467563878,0.9875475972858601,0.98,-4.441240035813333
205.0,2.3005818768350172,0.9940696022468836,0.98,3.141578678423639
202.0,2.3022098420663633,0.9955501703509055,0.98,-4.822826003814135
200.0,2.2246078820834825,0.9973715413743568,0.98,5.270509649299868
201.0,2.3281199138722215,0.9992820123500844,0.98,-5.833142737791658
201.0,2.106115547623407,0.988343045897989,0.98,-2.370710259977152
214.0,2.0445274560078817,0.9825699423704368,0.98,1.83557286477078
212.0,2.1190526409792243,0.9871111247010427,0.98,3.227457250424235
213.0,2.12673163545164,0.9917375583482834,0.98,3.4762313385346344
221.0,2.015710766034692,0.9998716454621365,0.98,-4.340855633568551
206.0,2.194966660365884,0.9896885643296192,0.98,2.9901868149578656
216.0,1.9649715836045902,0.9987978808926478,0.98,-3.6902010533187206
205.0,2.0809220107714776,0.988033937059217,0.98,-3.102684127424046
207.0,2.223762144612576,0.9981021299197235,0.98,3.221777800784996
200.0,2.3127971761294086,0.9974974553200434,0.98,5.18438608192677
218.0,1.8205981256212636,0.9944381450820388,0.98,-2.796558687307279
202.0,2.1236975955619655,0.9835178906720023,0.98,-2.861934120493179
207.0,1.9432789684573688,0.9905090769752716,0.98,-2.5981843178858526
211.0,2.155001648718899,0.9866961406572773,0.98,-4.0962803751380985
207.0,2.2186248623938756,0.9997490258570526,0.98,-3.97082914846269
211.0,2.267652112081647,0.9885273624326364,0.98,3.116646011804872
202.0,2.0644456328810157,0.9844951496390011,0.98,2.078266449095729
217.0,2.039946141431878,0.988344990231823,0.98,2.9239339292922772
205.0,2.1961888695589433,0.9984586974642358,0.98,-3.3504186096575457
