c,mu1,pi,piStar,y
150.0,-1.333017741989409,0.9815568380016606,0.98,-2.077758988912498
169.0,1.2463250010973945,0.9818248802741659,0.98,1.9569017581231398
238.0,1.1960226441696913,0.9873782100022099,0.97,1.9544717971005172
163.0,1.1333637326134833,0.9730763488441141,0.97,2.906798069780649
175.0,1.242817548368223,0.9944930935761731,0.98,2.7897467524451756
163.0,1.3728544156256146,0.9906887087165481,0.98,1.6785885350846366
206.0,0.7723568868145182,0.9760742228937661,0.95,1.4795128903824093
179.0,1.197992264145906,0.9791716897696181,0.97,1.9539200078321792
182.0,0.9725350942618155,0.9848553755128132,0.97,2.5044262108948994
190.0,1.3470874745829584,0.9829973304936811,0.98,1.8881387538735057
214.0,0.7205087179005065,0.9652650627740331,0.94,2.032900023897625
186.0,0.8676508727713685,0.9723684729427223,0.96,3.390432388388577
181.0,0.9121815000154315,0.9743834247331064,0.96,2.331194642862261
165.0,1.1195675267495508,0.9725348753290876,0.97,2.3423158567451217
166.0,1.4174645950037783,0.9982739415405583,0.98,2.6402005829503183
184.0,0.9415179176864512,0.9663196202853142,0.96,1.0492945512544443
165.0,1.345664437332646,0.9914939973704693,0.98,2.0483773280706714
157.0,1.5741692380245313,0.9936995196717976,0.98,2.396491910711908
183.0,0.9488370306739771,0.9636031493879365,0.96,0.5541945407492791
183.0,1.14049175268465,0.9718579299034917,0.97,0.9221092166556071
261.0,0.89785007841117,0.963135211332295,0.96,2.4274955792978394
179.0,1.0143865257657787,0.970952029483288,0.97,2.5967919461984383
163.0,1.15238880497911,0.984177167976367,0.97,1.8432765543150902
169.0,1.0189045135534402,0.9720777190864138,0.97,1.5784584307521727
204.0,0.814022451475062,0.9728366557116955,0.95,1.3353872646607787
163.0,1.1954999308914354,0.9888508154873458,0.97,2.1185750101666394
202.0,0.9403495385919105,0.9901993349102393,0.96,2.6970597457109333
190.0,1.007744541628572,0.9878685317379955,0.97,3.6453226955818954
173.0,0.9033063739911715,0.9624463367144702,0.96,1.4786649525130642
163.0,1.266501651392456,0.984777532979943,0.98,1.6499366897645982
198.0,1.1719738185225306,0.9828036519006941,0.97,3.4378283066127544
159.0,1.2391227550432555,0.9826806542656508,0.98,1.2317818770071685
199.0,1.1516463918399953,0.9928011398422139,0.97,3.027203129979382
181.0,1.3745375349419942,0.9950644867688478,0.98,2.0082294777139094
177.0,1.1824301205185723,0.9757302337957068,0.97,0.8842552485392959
163.0,1.2428135521579347,0.99085217902387,0.98,2.1495327059217932
162.0,1.1356340821590594,0.9783410973569708,0.97,2.868559467719064
174.0,0.9918059275117214,0.9729063379159909,0.97,2.209840231216589
168.0,1.239624293261902,0.9946866420657065,0.98,2.402736467793331
160.0,1.5582923012284564,0.9986964226714977,0.98,2.637854092351597
200.0,0.9551322832236205,0.9679282305566629,0.96,0.6425060357215515
187.0,0.9442062330182834,0.9843823090133704,0.96,1.9713802657780646
202.0,0.7304854210834885,0.9715741914388182,0.95,2.6883554404280883
178.0,0.8485599655919266,0.9644511472551186,0.96,1.4089879611591865
162.0,1.0936621413399374,0.9721577382950022,0.97,1.0775504406797065
186.0,1.0952761807663107,0.9851818707145578,0.97,2.460792674409427
158.0,1.5777733858427703,0.9936108920048176,0.98,3.1819824610983183
198.0,1.4079309808783018,0.9910002692278971,0.98,3.472316503722464
173.0,1.1534097837681576,0.9930521344387526,0.97,3.115279612665735
176.0,1.0656102203947035,0.9935857732551082,0.97,2.3815996716224896
172.0,0.9505485816933148,0.9712406684168595,0.96,0.7050450448960291
184.0,1.2692546329352148,0.9955217657742769,0.98,2.2548777130406523
170.0,1.1390390106507537,0.9798160928362997,0.97,1.506146150444494
162.0,1.266141545791726,0.992820105624038,0.98,2.121443044729064
167.0,1.5393410528176987,0.9963602595632368,0.98,3.0349473833985634
179.0,1.1063250572570928,0.9853939245144239,0.97,2.055405915517669
182.0,0.9778605981383404,0.9709850747239985,0.97,1.4612555294326368
174.0,1.1413954912535498,0.9707693811160413,0.97,1.8769485563086301
183.0,1.2864741860502658,0.9953582301860069,0.98,2.366744976594812
173.0,1.526688693608191,0.9986789631450153,0.98,2.762712599847812
198.0,0.8145332937041614,0.9618011349194204,0.95,1.3630536657026595
169.0,0.8644632291760069,0.9647163446286843,0.96,1.2046594134737911
181.0,1.3833245024401022,0.9976117134097429,0.98,3.345188882071663
160.0,1.236761912681664,0.9852611066210771,0.98,1.3490928176910488
221.0,0.7544177813727393,0.9581663343312293,0.95,1.0402332353013612
168.0,0.9461071918816545,0.9745989086049941,0.96,1.5022014609150691
182.0,1.2292744459891376,0.980731646945669,0.98,0.9499588709326066
200.0,0.8982172575588434,0.961345523527758,0.96,1.3331741889434792
157.0,1.3325863329392695,0.983812578173634,0.98,1.7326974615642865
193.0,0.9205047300469534,0.9894226210487371,0.96,3.2847313178491957
167.0,1.4190605300106012,0.9957589555035514,0.98,1.898014805897373
162.0,1.6320236529314736,0.9971527223044568,0.98,2.4331522235799987
182.0,0.8433959703711504,0.9662922429520749,0.96,1.5874480235698392
223.0,1.2661872012532405,0.9848335182459923,0.98,1.8368654382657352
196.0,1.3618646289689065,0.9859064688402284,0.98,1.8889418675632332
165.0,1.4511668804338043,0.9804683215994068,0.98,2.094014303010865
166.0,1.3305128586260992,0.9834047287581601,0.98,1.9457084545447838
173.0,1.198588233058457,0.9762456114629502,0.97,1.9979683169866436
175.0,1.0748294195208448,0.9856155161051958,0.97,2.8719087407217527
180.0,0.8225407635376003,0.9604008645448548,0.96,0.5831100756281818
157.0,1.5525343148742599,0.9971353257924257,0.98,2.5034508442850623
193.0,1.2356130147025435,0.9912812064458143,0.98,2.42830726614055
166.0,1.1915401075094016,0.9793641802932848,0.97,1.1119860249337694
155.0,1.1267162824555157,0.9885548979925055,0.97,2.2840121015333015
180.0,1.3655066700623926,0.9888144396628281,0.98,2.280551368177144
178.0,0.9815184749173701,0.9852354592458058,0.97,1.8135505232007192
169.0,1.4081819682468624,0.9938263017507487,0.98,2.2199934637543857
161.0,1.2169625528430945,0.9885569898720905,0.98,1.3358876085452187
185.0,1.1344212377121237,0.9774833836562424,0.97,1.0378594809497212
159.0,1.5323400846534734,0.9896194570838155,0.98,2.0533318586352824
169.0,0.9359832710167252,0.9750591664482605,0.96,1.8760106000634085
168.0,1.498381603124616,0.9874339308150413,0.98,2.6644441480328656
187.0,1.1825764406772008,0.9819465650773495,0.97,3.0032411800797574
185.0,1.2987195162435037,0.9894585356150485,0.98,1.758026747748287
187.0,1.3541585021541627,0.9952863160151101,0.98,2.3060630844564325
154.0,1.5108685620648505,0.9920344374927188,0.98,1.9550722248159926
169.0,1.3092838608229043,0.9887937159470289,0.98,1.216724519157263
189.0,1.320334313425799,0.9942615263167646,0.98,1.989159317372963
167.0,1.3724049367332056,0.9923480778482731,0.98,2.570004692088222
249.0,0.8261462200209585,0.9790731352603032,0.96,2.1446523482939073
174.0,1.4120426350882451,0.9884012347198382,0.98,1.6243984941672007
175.0,0.8685683013094163,0.9756552184376849,0.96,1.6214789513960994
182.0,1.131839472795447,0.9848911839712796,0.97,1.4964002390838864
165.0,1.2606373590953541,0.9869153765258215,0.98,1.8623415066369389
159.0,1.3300218484914932,0.9863118490957333,0.98,2.3772560873647515
195.0,0.8886998547032279,0.9620319572198333,0.96,2.3125503573059465
189.0,1.0582429580237438,0.9920174108143361,0.97,2.6444168911749504
171.0,1.0592579969426787,0.9832503260612029,0.97,1.9391756451291207
163.0,1.2020124684552564,0.9883319467046271,0.98,1.786461374433261
185.0,1.3124219701107387,0.9845995125295705,0.98,1.9602317156711744
210.0,0.9905899222862973,0.9783474591011893,0.97,3.0602171300476115
196.0,1.139612247618269,0.9822362824961528,0.97,1.457679271431139
167.0,1.5195860693482715,0.9976219830118042,0.98,2.6519882851047276
179.0,1.1887104201523824,0.9750267402239773,0.97,0.5107186324727419
215.0,1.1375143339443639,0.9839231632133341,0.97,2.016335003260781
