c,mu1,pi,piStar,y
215.0,1.1428466162692423,0.9617205083688338,0.88,1.9833652675206779
228.0,0.9625867537747121,0.9000522381996787,0.85,2.5156352759980027
214.0,1.1242548345704693,0.8800591239638452,0.88,0.7991964717303567
207.0,1.3576216942784345,0.9264758118344545,0.91,2.1130243931643538
210.0,1.0912054381563052,0.9151875772896952,0.87,1.0138172279964432
221.0,0.9742533254592255,0.8526031636463253,0.85,1.150061207431102
210.0,1.0988225742339852,0.899706086887375,0.88,3.052677176220273
219.0,1.039593565138626,0.9291551203345729,0.86,2.0200740981047396
219.0,1.1242530839790055,0.9553985467740814,0.88,1.9292479082566294
306.0,1.1235374820722133,0.9485489017984287,0.88,2.0968451530956065
295.0,1.340694083022279,0.9790626516886958,0.91,3.2881737822908326
208.0,1.273006562789076,0.9449685720333533,0.9,1.2937537787704172
278.0,0.8565602455100296,0.8487283486600539,0.82,1.2805227354584545
213.0,1.0959235931333755,0.8842481130468777,0.88,1.6152311237699921
220.0,1.1036988505009975,0.9209389104158098,0.88,2.2783417196272078
208.0,1.0611456458769566,0.8996199321985241,0.87,1.9909100995986733
215.0,1.094569224816469,0.8940776773508841,0.88,1.3899288984668559
247.0,1.3921381961651196,0.976221337816142,0.91,2.3564529566622014
220.0,1.0184494994844202,0.9588190418703728,0.86,2.2696778075272253
226.0,1.051743660946091,0.9010832677052601,0.87,0.8877842762830339
216.0,1.396436443147249,0.987095172020711,0.91,2.760450499130709
206.0,1.0081426092155135,0.8905672924189022,0.86,1.9307872968692608
329.0,1.0785313392812756,0.9531868755730126,0.87,2.5717949562612032
217.0,0.9925033835226358,0.946801094937675,0.85,2.319047939551848
214.0,1.0312080839492779,0.8742808915033233,0.86,0.7615420012711077
205.0,1.0081962723593447,0.8674010623235798,0.86,0.9150937738427514
203.0,1.1855320268269636,0.9628788422901849,0.89,1.7708950893487392
262.0,1.1820691658607299,0.9090704695790225,0.89,1.2220790181446173
226.0,1.0689658757132272,0.9071320496976454,0.87,1.526786600256913
213.0,0.9175781587118693,0.8670198700796972,0.83,1.8257525519552968
220.0,1.161604341441991,0.9050089060212217,0.89,1.6080126392977618
