c,mu1,pi,piStar,y
137.0,1.3264087464846004,0.9535610088886252,0.91,1.8203424553556888
124.0,1.2788109220921458,0.925862750440962,0.9,0.9964398712788762
152.0,1.1996661373355577,0.8967406636365552,0.89,1.3211503022037632
136.0,1.03014916434339,0.8670519863246179,0.86,0.9598672346828203
130.0,1.4160401541398706,0.9308550474196694,0.91,2.2261852889888045
120.0,1.2060066723219625,0.954918942876064,0.89,1.9703862675593962
122.0,1.304044709229889,0.9771960613281403,0.9,2.138282307338768
141.0,1.401078988689876,0.977895702855451,0.91,2.291144203016136
125.0,1.5969239167489855,0.9733857942935379,0.93,3.7518746976490878
131.0,1.4628872631254908,0.9782993071063774,0.92,2.391669820609755
145.0,1.2375332905424956,0.9383158856658241,0.9,1.4974946505294935
121.0,1.6381821826743417,0.9862992065817728,0.93,3.877089343585882
123.0,1.2493052395259825,0.9380593130624146,0.9,2.6769212609760245
141.0,1.0444103999951722,0.8993908357000283,0.87,1.1952900654271819
145.0,1.0786746041134492,0.8842090977053466,0.87,2.093086501130095
118.0,1.277971118483041,0.9222693187138907,0.9,1.9636650622436271
116.0,1.4511349592251144,0.9241748651828227,0.92,0.9658504024431194
175.0,0.9800139104910275,0.8591013937318711,0.85,1.1341821193605566
140.0,1.0412677353306723,0.9156962067582178,0.86,1.6853564126581562
138.0,1.2638247446258963,0.917722048981971,0.9,2.9974745215608083
140.0,1.0995918286747495,0.9336224464268336,0.88,1.5202188931311844
114.0,1.4234704737841974,0.9612294635481574,0.91,2.06097043213758
158.0,0.9938788096068112,0.9253668226117965,0.85,1.3739466480235825
123.0,1.4150923486674443,0.9666999513585836,0.91,2.2276005954775475
130.0,1.2809544921436562,0.9467102997868574,0.9,1.3583221945811177
137.0,1.254234852631874,0.9437906688543851,0.9,1.2745018109747734
129.0,1.00350902376107,0.9258774482752054,0.86,1.6591426705470258
169.0,1.5430978513808378,0.9822597322395985,0.92,1.8565369295204488
118.0,1.4770955622925055,0.9631335989998104,0.92,2.1727111922016644
122.0,1.232314497343241,0.9419082486983327,0.9,1.6117792507274302
144.0,1.300523988820226,0.9583722984109023,0.9,2.4050333648945945
169.0,1.1155340661942088,0.9381310738783244,0.88,1.4416140779640072
129.0,1.444955772798291,0.93519659913671,0.92,2.504444801728248
