c,mu1,pi,piStar,y
157.0,1.1804203379120424,0.892298569153315,0.89,1.9699916288861818
173.0,1.4153403191389244,0.9903143145230203,0.91,3.4914627775998994
170.0,1.2728011459927815,0.9000312935386465,0.9,2.5208423907095723
167.0,1.198933319390003,0.9530197297154942,0.89,1.4392185008732508
175.0,1.1093173454211058,0.9173975593372028,0.88,1.1536878359606981
170.0,1.0996954391733509,0.8928534001445613,0.88,1.6751873065315508
165.0,1.1290825212959152,0.8807110327744344,0.88,1.8126317273060566
161.0,1.3105075415074277,0.9373606300735172,0.9,1.576186869226899
176.0,1.112643935014992,0.9402201486694386,0.88,1.3214871496842195
180.0,1.2255380914713228,0.9467494140626932,0.89,1.501628405939432
181.0,1.2877840595189312,0.9530775419027505,0.9,2.0287392944860536
158.0,1.429938540322554,0.9296781248161784,0.92,1.1750855748609574
220.0,0.9039947048196867,0.8608811581536384,0.83,1.1544109960925344
158.0,1.6066733471485446,0.993121586245399,0.93,2.684927169504007
183.0,1.415979943798539,0.9745176844381084,0.91,1.7026046092099074
172.0,0.8868036662890417,0.8678983904011922,0.82,0.8543477898682043
185.0,1.2221302071061573,0.9256394506392469,0.9,2.5148866750212915
184.0,1.3378106630920858,0.9614057981545117,0.91,1.993219539835977
175.0,1.0016464840259491,0.8690361451433245,0.86,1.757014138455939
162.0,1.3022502913202108,0.9182477742866862,0.9,2.3396895426844635
161.0,1.2311084207982639,0.9271624021014127,0.9,1.6523776667827594
158.0,1.0785560381319979,0.9263194280845818,0.87,1.4409707150496993
175.0,1.0151763325113181,0.9256888034495176,0.86,2.0006433063752036
153.0,1.5259762177360559,0.9534081154524002,0.92,1.9845247807809174
165.0,1.3919646424345395,0.978850314725286,0.91,2.498122734602858
159.0,1.3755855157472214,0.9604575512196354,0.91,2.7804243136708853
166.0,1.3743843395615698,0.9488419050561244,0.91,3.29902893547139
187.0,1.4823903314147584,0.9476788859945112,0.92,2.321846707997323
173.0,1.2370296538463792,0.9108352316583189,0.9,1.8765249913532671
164.0,1.1233405168154005,0.9152559894980036,0.88,0.8694532133206818
179.0,1.3201173640593562,0.9633665621222611,0.91,2.918724579908556
176.0,1.4265975924011298,0.956136247747412,0.92,4.296762352516003
150.0,-1.333017741989409,0.9815568380016606,0.91,-2.077758988912498
168.0,1.1677894979958803,0.9168043369792559,0.89,1.359928679850226
237.0,1.1202429876602569,0.9430134653822319,0.88,1.8019058412436377
163.0,1.1333637326134833,0.9730763488441141,0.88,2.906798069780649
172.0,1.1224956999545201,0.8871345491459585,0.88,0.7741401602386069
162.0,1.3304468116866977,0.9665001982261979,0.91,3.408693436194385
154.0,1.3933975643880079,0.9256863674170124,0.91,2.633602110861549
172.0,1.3049198375588043,0.9090770886551146,0.9,3.342408013917713
165.0,1.4468879081561374,0.9521322382965023,0.92,2.5637589667563683
189.0,1.266808468688792,0.9240549452544836,0.9,1.6678402253815996
183.0,0.9722364801753244,0.8947174864256817,0.85,3.3723867606515405
160.0,1.3076430549410176,0.9506095767642588,0.9,1.5752248064234848
179.0,0.8635504681349663,0.8635513814167795,0.82,1.129582201794904
165.0,1.1195675267495508,0.9725348753290876,0.88,2.3423158567451217
162.0,1.3566636103580705,0.9173557051036519,0.91,1.4700039135053369
179.0,1.0256630078525655,0.8903304792356889,0.86,2.237612995285708
163.0,1.341645229363397,0.9575162360097456,0.91,2.7795056746486346
156.0,1.458565327984078,0.9320551102042236,0.92,2.8380251045777776
167.0,1.345902567377502,0.9729952999837517,0.91,1.8670263667620604
179.0,1.2628432845790176,0.9051153182348474,0.9,1.2464502670873328
257.0,0.918729763069516,0.8943750143514269,0.83,1.4541732952982116
173.0,1.3085599478094374,0.9686299975493065,0.9,3.173608853320232
160.0,1.1496529129631505,0.8933204479077742,0.88,1.5478203493605434
100.0,-1.0566506761281098,0.9563607491628642,0.87,-0.2844466455777865
179.0,1.270222278576391,0.9076156642205325,0.9,1.7390069866862738
159.0,1.360660758493402,0.9686604560616423,0.91,1.9958859824153885
191.0,1.0237375017688968,0.8982112973843448,0.86,1.9536459254232987
190.0,1.007744541628572,0.9878685317379955,0.86,3.6453226955818954
164.0,1.2113492502192167,0.9473096686001531,0.89,1.4726998257475787
161.0,1.2230816115135132,0.9018002536751695,0.89,2.1293982461023706
164.0,1.369856499851972,0.9304119930398669,0.91,3.2722876840142154
154.0,1.422727597954634,0.9233795986965785,0.92,2.149173756295994
197.0,1.0753354148478322,0.940901492084129,0.87,2.1305231732676093
179.0,1.2505177136953796,0.9158298970914392,0.9,1.3673483700907145
175.0,1.172781868371979,0.8997766449530699,0.89,1.0928868734393151
