c,mu1,pi,piStar,y
160.0,-1.39788833929908,0.9832644749902901,0.98,-1.9236532632438985
171.0,1.4081777369866462,0.9987508056649398,0.98,2.910927834462926
152.0,1.6746902706564755,0.9981440268806452,0.98,2.9264526443194265
152.0,1.5049457749691475,0.9855124708406585,0.98,2.114165225125696
205.0,-1.6106198033375725,0.9962318489485913,0.98,-2.010635652871577
159.0,1.747487089633206,0.9995605317847956,0.98,4.388707485812737
167.0,-1.2915436584195015,0.9858346751410938,0.98,-2.6972803728779087
215.0,-1.5971977621933582,0.9993042429190829,0.98,-3.1209181650345976
156.0,-1.494942542890006,0.9979126229001176,0.98,-2.43737930146794
166.0,-1.1988724467252392,0.9761716069835612,0.97,-1.8068350919305318
153.0,1.7333805167431584,0.9962950899120301,0.98,5.049814252599981
162.0,-1.6430827774825683,0.9988233968797063,0.98,-2.953386607865165
219.0,1.4404249594466914,0.9930163674948341,0.98,4.125591269437421
155.0,1.6938953291796734,0.9925083748680192,0.98,2.837849192543284
161.0,1.19403884848576,0.9878692257297162,0.97,1.7870102758336732
197.0,-1.1975243249650247,0.9821636671813979,0.97,-1.8134936508112005
222.0,-1.3649502422307944,0.9867055228152676,0.98,-4.170209994330224
160.0,1.5756939081096484,0.996840586526912,0.98,3.0646440210562584
203.0,-1.4042126499801433,0.9910265442235732,0.98,-2.181031155738005
168.0,-1.2396926126748224,0.9882380194382397,0.98,-2.293194639807775
155.0,-1.677704802680852,0.9995144722001281,0.98,-4.825691179486882
169.0,1.2281519394425793,0.9922595924720359,0.98,2.0928464272467724
200.0,1.733929844720924,0.9998507421353505,0.98,4.184831370944917
170.0,-1.5262698620281778,0.9937985169715144,0.98,-2.1384542544170735
168.0,1.6784884954249586,0.9991236309324071,0.98,4.67400476681764
180.0,-1.3056086254568635,0.9947789998604998,0.98,-4.895466610557522
157.0,1.4061674732772986,0.9950071910162824,0.98,2.1992475924127337
164.0,-1.5717594666798516,0.9988318539542036,0.98,-3.670274091672674
161.0,1.3396159135813024,0.9956479311459734,0.98,2.0569763721528025
178.0,-1.212648637416563,0.9911439726889516,0.98,-2.0730416154058604
212.0,1.0565408039122055,0.9823634920902821,0.97,2.166639406093644
154.0,1.7041929902368749,0.9956135889890808,0.98,3.5053905080343135
164.0,1.6144926606522472,0.9841606046766859,0.98,4.442792293082196
156.0,1.6673246932186103,0.9963748925732927,0.98,2.287214037370242
155.0,-1.5636011587609504,0.9852764004145493,0.98,-1.6034904960927772
165.0,-1.2376418809484253,0.9819196030703466,0.98,-1.6766952119458935
156.0,1.6683941028828273,0.9962733110366532,0.98,2.9388062219760593
156.0,-1.6515266335503715,0.995752156238314,0.98,-3.520125630500082
160.0,1.6827331319936294,0.9988019777717897,0.98,2.66191022954613
175.0,1.4996536070944495,0.9966847215772248,0.98,2.115660004358493
151.0,1.719747978111769,0.9993381978591548,0.98,3.896518478301373
168.0,-1.6232682932289038,0.9827114241028759,0.98,-2.502347029173244
185.0,-1.4271401198573768,0.9891194307948741,0.98,-2.0116723474583207
168.0,-1.5965714439730903,0.9933850951385322,0.98,-2.4535703611659354
160.0,-1.3736876205710735,0.9837428927371862,0.98,-2.5909014622696094
151.0,-1.2024972418416657,0.9897674919267715,0.98,-2.59245176713992
175.0,1.470389535668033,0.9953642985906672,0.98,1.9984175571669733
159.0,-1.551579746528446,0.9958571428285553,0.98,-1.8488655055868102
153.0,-1.527409494154475,0.9899536272022803,0.98,-1.416277544726955
162.0,1.6994089036235787,0.9958777029379825,0.98,2.0769494264789543
163.0,1.419212574109692,0.9823372889195194,0.98,2.254478449672962
167.0,-1.1408113225997003,0.9707640743950701,0.97,-1.3567706322804058
172.0,1.5791307094851266,0.9809944722055955,0.98,3.805841815112829
165.0,1.0082718521658736,0.9840558755063492,0.97,2.339445223941693
161.0,1.435969741383721,0.9848257193872676,0.98,1.3589085927813926
179.0,1.5013372831423084,0.9923679289691124,0.98,2.0415776584388428
187.0,-1.0929211772744551,0.9845137192381269,0.97,-1.4505794271701131
166.0,1.4512755869386693,0.9893401732574886,0.98,1.2705710646668065
156.0,-1.639935375377685,0.9992616220938375,0.98,-3.1442565574313495
167.0,-1.1373533291929774,0.9789929001238542,0.97,-1.3378752760110628
182.0,0.9717973405650169,0.9708098166779789,0.97,2.0062106569945195
171.0,1.4435880946169082,0.9982278289730234,0.98,2.526450246728337
160.0,-1.4458416560382816,0.9896160674752128,0.98,-2.08654504899534
186.0,-1.3218073448350507,0.9851109982496808,0.98,-1.5539321267880384
184.0,1.3204207582353453,0.9972798347966046,0.98,3.510614601164675
168.0,-1.430573567894366,0.9891518103572062,0.98,-1.3768966212898661
158.0,-1.6353185558152992,0.9988599095011504,0.98,-3.167999716328783
156.0,1.5379095236627855,0.998592137703405,0.98,3.5899551450255465
162.0,-1.5958351590554674,0.9954320307045393,0.98,-3.2376806620984775
155.0,-1.330609310454858,0.994360661263674,0.98,-2.5354859256811424
197.0,1.2885250980486316,0.9958985361453717,0.98,2.491505253499594
155.0,1.3973464715842452,0.9834964077631986,0.98,3.0813519706191848
161.0,1.5296645664468793,0.9939813555729012,0.98,4.390713711903726
195.0,1.2524782031946586,0.9959046557552828,0.98,3.382325082263832
160.0,-1.6207916473823103,0.9862533906491899,0.98,-2.8636316309859584
158.0,1.6084064953401822,0.9947626400123075,0.98,3.7509341772915814
165.0,1.5932914601652235,0.9862944214189588,0.98,2.0735615614710063
159.0,1.5108348975108432,0.9950991298055539,0.98,2.2154912506243156
159.0,1.635747277560648,0.9989605814930818,0.98,3.2510200520555728
158.0,1.566401400456103,0.9987560986186251,0.98,2.9225613715833236
100.0,-0.5493739893735607,0.9929804726251363,0.91,-1.2698983808637516
163.0,1.416658804570844,0.9928079488504479,0.98,2.4664685263134922
187.0,1.5231954913497736,0.9930646824363744,0.98,1.5754870347464638
215.0,1.4028466669427928,0.9916902850184289,0.98,1.5094130147618239
205.0,1.6755107446030828,0.997601191757754,0.98,2.8046830785909425
227.0,-1.2487343321974056,0.9833422931390468,0.98,-1.7508345671246792
169.0,-1.2329722651841006,0.9864112656462105,0.98,-2.1279811234055734
202.0,0.994076542369872,0.9705496620128798,0.97,1.7971000462336648
178.0,1.3956766064511146,0.9929799812739427,0.98,2.1276415637934702
167.0,-1.385091031819819,0.9916658167361014,0.98,-1.8647788751201215
180.0,-1.0974227019447333,0.9923875097344552,0.97,-2.118495593361229
159.0,1.6278057887580915,0.9958422635090644,0.98,3.633154960466814
157.0,-1.3546941933493175,0.9834894884485421,0.98,-0.8810501752481976
171.0,-1.187404022453095,0.9876165561819041,0.97,-2.172031489574831
175.0,-1.56973375057969,0.9940821640559994,0.98,-2.4848102524230486
172.0,-1.1958536591484479,0.9856312371846312,0.97,-2.2244537427006463
175.0,1.5457068663813993,0.9808511101741482,0.98,2.932295887284593
168.0,1.8086050338964568,0.9988150177986161,0.99,2.9260004134930995
164.0,1.4955062261851457,0.9947027186186255,0.98,1.8868601370181892
284.0,-0.7382027725074737,0.9724900734625405,0.95,-1.9873701351023731
165.0,1.1527101566251288,0.9923292597087486,0.97,1.8767417643908604
159.0,-1.3499381753891329,0.9837080315606013,0.98,-1.4528760195872061
156.0,-1.5716323356169908,0.987397131810191,0.98,-3.70520055623306
190.0,1.2808353824040561,0.9850227159648712,0.98,1.5649851669084955
154.0,1.5129372310965796,0.9837160542029647,0.98,3.2018387553682044
178.0,-1.5827957775578194,0.9969551566731514,0.98,-3.884052587077975
202.0,0.7623640077372871,0.9865072017258535,0.95,2.8659056515100847
114.0,1.4956743172242237,0.9902566676213304,0.98,2.455861372382181
153.0,-1.5697645868275298,0.9876097948353779,0.98,-1.7013488271968213
162.0,-1.439356528665445,0.9887474017529279,0.98,-1.7926536125329124
174.0,1.1448244799175646,0.978582455638104,0.97,1.109794530202338
252.0,-0.5749942808590995,0.9523353347256067,0.92,-2.318901368079244
170.0,1.271988728195062,0.9945190030139128,0.98,2.7970519831997596
166.0,1.6799064043829937,0.9997324768148923,0.98,3.6653070345697945
164.0,-1.4787467160808478,0.9892395130454392,0.98,-2.9113858536100508
176.0,-1.1059295043736446,0.9788314792392668,0.97,-1.18600138199597
156.0,-1.4956466621681648,0.9881869685315758,0.98,-1.7267963566716031
153.0,-1.775753459958099,0.9998311125265528,0.99,-4.608203362381657
162.0,1.4256362655686419,0.996790462027634,0.98,3.703305024811055
161.0,1.5932635248816192,0.9983906729570919,0.98,3.172002572442288
158.0,-1.696002859608485,0.9947014665657836,0.98,-2.2560907262648784
153.0,-1.6094453966661848,0.9964828255762467,0.98,-3.7486882010607996
206.0,-1.026774607337702,0.987347231530557,0.97,-2.224391870376067
166.0,1.2509952506681554,0.9921912317677872,0.98,2.051237592240194
161.0,1.3878681158481267,0.9918272256774517,0.98,1.510583960531144
151.0,1.6697470174555418,0.9862797634707972,0.98,4.3387643237552656
158.0,1.3719407578150766,0.9813551911987293,0.98,2.1553736985525584
167.0,1.311621022328373,0.9954002403051301,0.98,3.0673872519389107
153.0,-1.6427039386466276,0.9926040001431563,0.98,-2.0492547666280876
158.0,-1.5937869650640164,0.9936366110099046,0.98,-1.6521096105281243
158.0,1.5053489015736519,0.9932672247003671,0.98,3.654478801396993
164.0,1.535807610531855,0.9988214959226215,0.98,3.4148823009037015
178.0,1.55268185063136,0.990583295694997,0.98,2.8850321868585644
157.0,-1.2895624903878917,0.9842391338936943,0.98,-1.4191048151019465
157.0,-1.4919996675560485,0.9841017077514075,0.98,-2.618534985470365
161.0,-1.8098177796402068,0.9997733155603103,0.99,-4.783431026157439
177.0,1.6753502261860032,0.9974413869722288,0.98,2.514437952715229
153.0,-1.517335729111795,0.990146962203514,0.98,-2.3636647430879543
153.0,1.5571272782559156,0.986659178606523,0.98,3.1567952109962247
174.0,1.5938113689262259,0.997022380467692,0.98,3.1859144357750626
182.0,-1.5955286837463223,0.9987151501413905,0.98,-3.2949893558249483
